colour	x	y	group	key	clickSelects	showSelected1	PANEL
#666666	8	20.04	79	Friday 19 May 2017	Friday 19 May 2017	Friday 19 May 2017	1
#666666	9	20.2978947368421	79	Friday 19 May 2017	Friday 19 May 2017	Friday 19 May 2017	1
#666666	10	20.1075862068966	79	Friday 19 May 2017	Friday 19 May 2017	Friday 19 May 2017	1
#666666	11	20.4784210526316	79	Friday 19 May 2017	Friday 19 May 2017	Friday 19 May 2017	1
#666666	12	20.5215517241379	79	Friday 19 May 2017	Friday 19 May 2017	Friday 19 May 2017	1
#666666	13	21.3036842105263	79	Friday 19 May 2017	Friday 19 May 2017	Friday 19 May 2017	1
#666666	14	21.51	79	Friday 19 May 2017	Friday 19 May 2017	Friday 19 May 2017	1
#666666	15	21.3964912280702	79	Friday 19 May 2017	Friday 19 May 2017	Friday 19 May 2017	1
#666666	16	20.8510344827586	79	Friday 19 May 2017	Friday 19 May 2017	Friday 19 May 2017	1
#666666	17	20.7277192982456	79	Friday 19 May 2017	Friday 19 May 2017	Friday 19 May 2017	1
#666666	18	20.4708620689655	79	Friday 19 May 2017	Friday 19 May 2017	Friday 19 May 2017	1
#666666	19	20.0485964912281	79	Friday 19 May 2017	Friday 19 May 2017	Friday 19 May 2017	1
#666666	20	20.166724137931	79	Friday 19 May 2017	Friday 19 May 2017	Friday 19 May 2017	1
#666666	21	21.9328070175439	79	Friday 19 May 2017	Friday 19 May 2017	Friday 19 May 2017	1
#666666	22	22.5813793103448	79	Friday 19 May 2017	Friday 19 May 2017	Friday 19 May 2017	1
#666666	23	22.841052631579	79	Friday 19 May 2017	Friday 19 May 2017	Friday 19 May 2017	1
#666666	0	23.6120689655172	80	Friday 20 Jan 2017	Friday 20 Jan 2017	Friday 20 Jan 2017	1
#666666	1	23.2536842105263	80	Friday 20 Jan 2017	Friday 20 Jan 2017	Friday 20 Jan 2017	1
#666666	2	23.333275862069	80	Friday 20 Jan 2017	Friday 20 Jan 2017	Friday 20 Jan 2017	1
#666666	3	23.0301754385965	80	Friday 20 Jan 2017	Friday 20 Jan 2017	Friday 20 Jan 2017	1
#666666	4	23.2994827586207	80	Friday 20 Jan 2017	Friday 20 Jan 2017	Friday 20 Jan 2017	1
#666666	5	23.9328070175439	80	Friday 20 Jan 2017	Friday 20 Jan 2017	Friday 20 Jan 2017	1
#666666	6	23.1643103448276	80	Friday 20 Jan 2017	Friday 20 Jan 2017	Friday 20 Jan 2017	1
#666666	7	22.8840350877193	80	Friday 20 Jan 2017	Friday 20 Jan 2017	Friday 20 Jan 2017	1
#666666	8	22.8348275862069	80	Friday 20 Jan 2017	Friday 20 Jan 2017	Friday 20 Jan 2017	1
#666666	9	23.3568421052632	80	Friday 20 Jan 2017	Friday 20 Jan 2017	Friday 20 Jan 2017	1
#666666	10	24.1020689655172	80	Friday 20 Jan 2017	Friday 20 Jan 2017	Friday 20 Jan 2017	1
#666666	11	24.2078947368421	80	Friday 20 Jan 2017	Friday 20 Jan 2017	Friday 20 Jan 2017	1
#666666	12	24.2034482758621	80	Friday 20 Jan 2017	Friday 20 Jan 2017	Friday 20 Jan 2017	1
#666666	13	24.1133333333333	80	Friday 20 Jan 2017	Friday 20 Jan 2017	Friday 20 Jan 2017	1
#666666	14	24.6765517241379	80	Friday 20 Jan 2017	Friday 20 Jan 2017	Friday 20 Jan 2017	1
#666666	15	24.3626315789474	80	Friday 20 Jan 2017	Friday 20 Jan 2017	Friday 20 Jan 2017	1
#666666	16	24.0598275862069	80	Friday 20 Jan 2017	Friday 20 Jan 2017	Friday 20 Jan 2017	1
#666666	17	23.7350877192982	80	Friday 20 Jan 2017	Friday 20 Jan 2017	Friday 20 Jan 2017	1
#666666	18	23.46	80	Friday 20 Jan 2017	Friday 20 Jan 2017	Friday 20 Jan 2017	1
#666666	19	23.3740350877193	80	Friday 20 Jan 2017	Friday 20 Jan 2017	Friday 20 Jan 2017	1
#666666	20	23.0713793103448	80	Friday 20 Jan 2017	Friday 20 Jan 2017	Friday 20 Jan 2017	1
#666666	21	23.2364912280702	80	Friday 20 Jan 2017	Friday 20 Jan 2017	Friday 20 Jan 2017	1
#666666	22	23.0544827586207	80	Friday 20 Jan 2017	Friday 20 Jan 2017	Friday 20 Jan 2017	1
#666666	23	23.5631578947368	80	Friday 20 Jan 2017	Friday 20 Jan 2017	Friday 20 Jan 2017	1
#666666	0	22.484298245614	81	Friday 20 May 2016	Friday 20 May 2016	Friday 20 May 2016	1
#666666	1	22.484224137931	81	Friday 20 May 2016	Friday 20 May 2016	Friday 20 May 2016	1
#666666	2	22.5014912280702	81	Friday 20 May 2016	Friday 20 May 2016	Friday 20 May 2016	1
#666666	3	22.6531896551724	81	Friday 20 May 2016	Friday 20 May 2016	Friday 20 May 2016	1
#666666	4	22.5014912280702	81	Friday 20 May 2016	Friday 20 May 2016	Friday 20 May 2016	1
#666666	5	22.4926724137931	81	Friday 20 May 2016	Friday 20 May 2016	Friday 20 May 2016	1
#666666	6	22.0064035087719	81	Friday 20 May 2016	Friday 20 May 2016	Friday 20 May 2016	1
#666666	7	21.51	81	Friday 20 May 2016	Friday 20 May 2016	Friday 20 May 2016	1
#666666	8	21.5224137931035	81	Friday 20 May 2016	Friday 20 May 2016	Friday 20 May 2016	1
#666666	9	22.3209649122807	81	Friday 20 May 2016	Friday 20 May 2016	Friday 20 May 2016	1
#666666	10	22.3110344827586	81	Friday 20 May 2016	Friday 20 May 2016	Friday 20 May 2016	1
#666666	11	21.99	81	Friday 20 May 2016	Friday 20 May 2016	Friday 20 May 2016	1
#666666	12	22.1800862068966	81	Friday 20 May 2016	Friday 20 May 2016	Friday 20 May 2016	1
#666666	13	22.6261403508772	81	Friday 20 May 2016	Friday 20 May 2016	Friday 20 May 2016	1
#666666	14	23.0840517241379	81	Friday 20 May 2016	Friday 20 May 2016	Friday 20 May 2016	1
#666666	15	22.9313157894737	81	Friday 20 May 2016	Friday 20 May 2016	Friday 20 May 2016	1
#666666	16	22.3419090909091	81	Friday 20 May 2016	Friday 20 May 2016	Friday 20 May 2016	1
#666666	17	21.9268421052632	81	Friday 20 May 2016	Friday 20 May 2016	Friday 20 May 2016	1
#666666	18	21.63	81	Friday 20 May 2016	Friday 20 May 2016	Friday 20 May 2016	1
#666666	19	21.5015517241379	81	Friday 20 May 2016	Friday 20 May 2016	Friday 20 May 2016	1
#666666	20	21.2907894736842	81	Friday 20 May 2016	Friday 20 May 2016	Friday 20 May 2016	1
#666666	21	21.0893805309735	81	Friday 20 May 2016	Friday 20 May 2016	Friday 20 May 2016	1
#666666	22	21.0758771929825	81	Friday 20 May 2016	Friday 20 May 2016	Friday 20 May 2016	1
#666666	23	21.3366379310345	81	Friday 20 May 2016	Friday 20 May 2016	Friday 20 May 2016	1
#666666	0	22.1214035087719	82	Friday 20 Oct 2017	Friday 20 Oct 2017	Friday 20 Oct 2017	1
#666666	1	22.6827586206897	82	Friday 20 Oct 2017	Friday 20 Oct 2017	Friday 20 Oct 2017	1
#666666	2	22.6777192982456	82	Friday 20 Oct 2017	Friday 20 Oct 2017	Friday 20 Oct 2017	1
#666666	3	21.6258620689655	82	Friday 20 Oct 2017	Friday 20 Oct 2017	Friday 20 Oct 2017	1
#666666	4	21.51	82	Friday 20 Oct 2017	Friday 20 Oct 2017	Friday 20 Oct 2017	1
#666666	5	21.4255172413793	82	Friday 20 Oct 2017	Friday 20 Oct 2017	Friday 20 Oct 2017	1
#666666	6	21.0285964912281	82	Friday 20 Oct 2017	Friday 20 Oct 2017	Friday 20 Oct 2017	1
#666666	7	21.0284482758621	82	Friday 20 Oct 2017	Friday 20 Oct 2017	Friday 20 Oct 2017	1
#666666	8	21.1231578947368	82	Friday 20 Oct 2017	Friday 20 Oct 2017	Friday 20 Oct 2017	1
#666666	9	21.3663793103448	82	Friday 20 Oct 2017	Friday 20 Oct 2017	Friday 20 Oct 2017	1
#666666	10	21.6615789473684	82	Friday 20 Oct 2017	Friday 20 Oct 2017	Friday 20 Oct 2017	1
#666666	11	22.0913793103448	82	Friday 20 Oct 2017	Friday 20 Oct 2017	Friday 20 Oct 2017	1
#666666	12	22.4284210526316	82	Friday 20 Oct 2017	Friday 20 Oct 2017	Friday 20 Oct 2017	1
#666666	13	23.0544827586207	82	Friday 20 Oct 2017	Friday 20 Oct 2017	Friday 20 Oct 2017	1
#666666	14	23.6491228070175	82	Friday 20 Oct 2017	Friday 20 Oct 2017	Friday 20 Oct 2017	1
#666666	15	23.95	82	Friday 20 Oct 2017	Friday 20 Oct 2017	Friday 20 Oct 2017	1
#666666	16	23.95	82	Friday 20 Oct 2017	Friday 20 Oct 2017	Friday 20 Oct 2017	1
#666666	17	22.6827586206897	82	Friday 20 Oct 2017	Friday 20 Oct 2017	Friday 20 Oct 2017	1
#666666	18	21.7457894736842	82	Friday 20 Oct 2017	Friday 20 Oct 2017	Friday 20 Oct 2017	1
#666666	19	21.8575862068966	82	Friday 20 Oct 2017	Friday 20 Oct 2017	Friday 20 Oct 2017	1
#666666	20	21.6784210526316	82	Friday 20 Oct 2017	Friday 20 Oct 2017	Friday 20 Oct 2017	1
#666666	21	21.51	82	Friday 20 Oct 2017	Friday 20 Oct 2017	Friday 20 Oct 2017	1
#666666	22	21.260701754386	82	Friday 20 Oct 2017	Friday 20 Oct 2017	Friday 20 Oct 2017	1
#666666	23	21.1889655172414	82	Friday 20 Oct 2017	Friday 20 Oct 2017	Friday 20 Oct 2017	1
#666666	0	24.4484482758621	83	Friday 21 Apr 2017	Friday 21 Apr 2017	Friday 21 Apr 2017	1
#666666	1	24.1305263157895	83	Friday 21 Apr 2017	Friday 21 Apr 2017	Friday 21 Apr 2017	1
#666666	2	23.1727586206897	83	Friday 21 Apr 2017	Friday 21 Apr 2017	Friday 21 Apr 2017	1
#666666	3	22.97	83	Friday 21 Apr 2017	Friday 21 Apr 2017	Friday 21 Apr 2017	1
#666666	4	22.97	83	Friday 21 Apr 2017	Friday 21 Apr 2017	Friday 21 Apr 2017	1
#666666	5	22.97	83	Friday 21 Apr 2017	Friday 21 Apr 2017	Friday 21 Apr 2017	1
#666666	6	22.97	83	Friday 21 Apr 2017	Friday 21 Apr 2017	Friday 21 Apr 2017	1
#666666	7	22.97	83	Friday 21 Apr 2017	Friday 21 Apr 2017	Friday 21 Apr 2017	1
#666666	8	23.0798275862069	83	Friday 21 Apr 2017	Friday 21 Apr 2017	Friday 21 Apr 2017	1
#666666	9	23.5029824561404	83	Friday 21 Apr 2017	Friday 21 Apr 2017	Friday 21 Apr 2017	1
#666666	10	23.5613793103448	83	Friday 21 Apr 2017	Friday 21 Apr 2017	Friday 21 Apr 2017	1
#666666	11	24.0101754385965	83	Friday 21 Apr 2017	Friday 21 Apr 2017	Friday 21 Apr 2017	1
#666666	12	24.3301724137931	83	Friday 21 Apr 2017	Friday 21 Apr 2017	Friday 21 Apr 2017	1
#666666	13	24.5259649122807	83	Friday 21 Apr 2017	Friday 21 Apr 2017	Friday 21 Apr 2017	1
#666666	14	24.811724137931	83	Friday 21 Apr 2017	Friday 21 Apr 2017	Friday 21 Apr 2017	1
#666666	15	24.7236842105263	83	Friday 21 Apr 2017	Friday 21 Apr 2017	Friday 21 Apr 2017	1
#666666	16	24.44	83	Friday 21 Apr 2017	Friday 21 Apr 2017	Friday 21 Apr 2017	1
#666666	17	24.070350877193	83	Friday 21 Apr 2017	Friday 21 Apr 2017	Friday 21 Apr 2017	1
#666666	18	23.95	83	Friday 21 Apr 2017	Friday 21 Apr 2017	Friday 21 Apr 2017	1
#666666	19	23.709298245614	83	Friday 21 Apr 2017	Friday 21 Apr 2017	Friday 21 Apr 2017	1
#666666	20	23.5106896551724	83	Friday 21 Apr 2017	Friday 21 Apr 2017	Friday 21 Apr 2017	1
#666666	21	23.46	83	Friday 21 Apr 2017	Friday 21 Apr 2017	Friday 21 Apr 2017	1
#666666	22	23.46	83	Friday 21 Apr 2017	Friday 21 Apr 2017	Friday 21 Apr 2017	1
#666666	23	23.7952631578947	83	Friday 21 Apr 2017	Friday 21 Apr 2017	Friday 21 Apr 2017	1
#666666	0	23.210701754386	84	Friday 21 Jul 2017	Friday 21 Jul 2017	Friday 21 Jul 2017	1
#666666	1	23.46	84	Friday 21 Jul 2017	Friday 21 Jul 2017	Friday 21 Jul 2017	1
#666666	2	23.46	84	Friday 21 Jul 2017	Friday 21 Jul 2017	Friday 21 Jul 2017	1
#666666	3	23.46	84	Friday 21 Jul 2017	Friday 21 Jul 2017	Friday 21 Jul 2017	1
#666666	4	23.46	84	Friday 21 Jul 2017	Friday 21 Jul 2017	Friday 21 Jul 2017	1
#666666	5	23.46	84	Friday 21 Jul 2017	Friday 21 Jul 2017	Friday 21 Jul 2017	1
#666666	6	22.8668421052632	84	Friday 21 Jul 2017	Friday 21 Jul 2017	Friday 21 Jul 2017	1
#666666	7	21.9155172413793	84	Friday 21 Jul 2017	Friday 21 Jul 2017	Friday 21 Jul 2017	1
#666666	8	21.9815789473684	84	Friday 21 Jul 2017	Friday 21 Jul 2017	Friday 21 Jul 2017	1
#666666	9	22.116724137931	84	Friday 21 Jul 2017	Friday 21 Jul 2017	Friday 21 Jul 2017	1
#666666	10	22.4370175438597	84	Friday 21 Jul 2017	Friday 21 Jul 2017	Friday 21 Jul 2017	1
#666666	11	22.4546551724138	84	Friday 21 Jul 2017	Friday 21 Jul 2017	Friday 21 Jul 2017	1
#666666	12	22.48	84	Friday 21 Jul 2017	Friday 21 Jul 2017	Friday 21 Jul 2017	1
#666666	13	22.48	84	Friday 21 Jul 2017	Friday 21 Jul 2017	Friday 21 Jul 2017	1
#666666	14	22.4370175438597	84	Friday 21 Jul 2017	Friday 21 Jul 2017	Friday 21 Jul 2017	1
#666666	15	22.1589655172414	84	Friday 21 Jul 2017	Friday 21 Jul 2017	Friday 21 Jul 2017	1
#666666	16	21.99	84	Friday 21 Jul 2017	Friday 21 Jul 2017	Friday 21 Jul 2017	1
#666666	17	21.9984482758621	84	Friday 21 Jul 2017	Friday 21 Jul 2017	Friday 21 Jul 2017	1
#666666	18	21.99	84	Friday 21 Jul 2017	Friday 21 Jul 2017	Friday 21 Jul 2017	1
#666666	19	21.99	84	Friday 21 Jul 2017	Friday 21 Jul 2017	Friday 21 Jul 2017	1
#666666	20	21.99	84	Friday 21 Jul 2017	Friday 21 Jul 2017	Friday 21 Jul 2017	1
#666666	21	21.7003448275862	84	Friday 21 Jul 2017	Friday 21 Jul 2017	Friday 21 Jul 2017	1
#666666	22	21.51	84	Friday 21 Jul 2017	Friday 21 Jul 2017	Friday 21 Jul 2017	1
#666666	23	21.953275862069	84	Friday 21 Jul 2017	Friday 21 Jul 2017	Friday 21 Jul 2017	1
#666666	0	23.46	85	Friday 21 Oct 2016	Friday 21 Oct 2016	Friday 21 Oct 2016	1
#666666	1	23.46	85	Friday 21 Oct 2016	Friday 21 Oct 2016	Friday 21 Oct 2016	1
#666666	2	23.46	85	Friday 21 Oct 2016	Friday 21 Oct 2016	Friday 21 Oct 2016	1
#666666	3	23.46	85	Friday 21 Oct 2016	Friday 21 Oct 2016	Friday 21 Oct 2016	1
#666666	4	23.46	85	Friday 21 Oct 2016	Friday 21 Oct 2016	Friday 21 Oct 2016	1
#666666	5	23.46	85	Friday 21 Oct 2016	Friday 21 Oct 2016	Friday 21 Oct 2016	1
#666666	6	23.0731578947368	85	Friday 21 Oct 2016	Friday 21 Oct 2016	Friday 21 Oct 2016	1
#666666	7	22.48	85	Friday 21 Oct 2016	Friday 21 Oct 2016	Friday 21 Oct 2016	1
#666666	8	22.2135087719298	85	Friday 21 Oct 2016	Friday 21 Oct 2016	Friday 21 Oct 2016	1
#666666	9	22.5898275862069	85	Friday 21 Oct 2016	Friday 21 Oct 2016	Friday 21 Oct 2016	1
#666666	10	22.9785964912281	85	Friday 21 Oct 2016	Friday 21 Oct 2016	Friday 21 Oct 2016	1
#666666	11	23.0713793103448	85	Friday 21 Oct 2016	Friday 21 Oct 2016	Friday 21 Oct 2016	1
#666666	12	23.0473684210526	85	Friday 21 Oct 2016	Friday 21 Oct 2016	Friday 21 Oct 2016	1
#666666	13	23.4937931034483	85	Friday 21 Oct 2016	Friday 21 Oct 2016	Friday 21 Oct 2016	1
#666666	14	23.5889473684211	85	Friday 21 Oct 2016	Friday 21 Oct 2016	Friday 21 Oct 2016	1
#666666	15	23.7134482758621	85	Friday 21 Oct 2016	Friday 21 Oct 2016	Friday 21 Oct 2016	1
#666666	16	23.0559649122807	85	Friday 21 Oct 2016	Friday 21 Oct 2016	Friday 21 Oct 2016	1
#666666	17	22.471724137931	85	Friday 21 Oct 2016	Friday 21 Oct 2016	Friday 21 Oct 2016	1
#666666	18	21.2005263157895	85	Friday 21 Oct 2016	Friday 21 Oct 2016	Friday 21 Oct 2016	1
#666666	19	21.6648275862069	85	Friday 21 Oct 2016	Friday 21 Oct 2016	Friday 21 Oct 2016	1
#666666	20	21.4642105263158	85	Friday 21 Oct 2016	Friday 21 Oct 2016	Friday 21 Oct 2016	1
#666666	21	21.615	85	Friday 21 Oct 2016	Friday 21 Oct 2016	Friday 21 Oct 2016	1
#666666	22	21.8229824561404	85	Friday 21 Oct 2016	Friday 21 Oct 2016	Friday 21 Oct 2016	1
#666666	23	21.5844827586207	85	Friday 21 Oct 2016	Friday 21 Oct 2016	Friday 21 Oct 2016	1
#666666	0	23.9001694915254	86	Friday 22 Apr 2016	Friday 22 Apr 2016	Friday 22 Apr 2016	1
#666666	1	23.6247413793104	86	Friday 22 Apr 2016	Friday 22 Apr 2016	Friday 22 Apr 2016	1
#666666	2	23.4811206896552	86	Friday 22 Apr 2016	Friday 22 Apr 2016	Friday 22 Apr 2016	1
#666666	3	23.3229661016949	86	Friday 22 Apr 2016	Friday 22 Apr 2016	Friday 22 Apr 2016	1
#666666	4	22.9995689655172	86	Friday 22 Apr 2016	Friday 22 Apr 2016	Friday 22 Apr 2016	1
#666666	5	22.9658474576271	86	Friday 22 Apr 2016	Friday 22 Apr 2016	Friday 22 Apr 2016	1
#666666	6	22.9024137931035	86	Friday 22 Apr 2016	Friday 22 Apr 2016	Friday 22 Apr 2016	1
#666666	7	22.8703389830508	86	Friday 22 Apr 2016	Friday 22 Apr 2016	Friday 22 Apr 2016	1
#666666	8	23.1178448275862	86	Friday 22 Apr 2016	Friday 22 Apr 2016	Friday 22 Apr 2016	1
#666666	9	23.4516239316239	86	Friday 22 Apr 2016	Friday 22 Apr 2016	Friday 22 Apr 2016	1
#666666	10	24.3520512820513	86	Friday 22 Apr 2016	Friday 22 Apr 2016	Friday 22 Apr 2016	1
#666666	11	23.9077586206897	86	Friday 22 Apr 2016	Friday 22 Apr 2016	Friday 22 Apr 2016	1
#666666	12	23.95	86	Friday 22 Apr 2016	Friday 22 Apr 2016	Friday 22 Apr 2016	1
#666666	13	23.7218965517241	86	Friday 22 Apr 2016	Friday 22 Apr 2016	Friday 22 Apr 2016	1
#666666	14	24.0704237288136	86	Friday 22 Apr 2016	Friday 22 Apr 2016	Friday 22 Apr 2016	1
#666666	15	24.3808620689655	86	Friday 22 Apr 2016	Friday 22 Apr 2016	Friday 22 Apr 2016	1
#666666	16	24.1576271186441	86	Friday 22 Apr 2016	Friday 22 Apr 2016	Friday 22 Apr 2016	1
#666666	17	23.95	86	Friday 22 Apr 2016	Friday 22 Apr 2016	Friday 22 Apr 2016	1
#666666	18	23.7472413793103	86	Friday 22 Apr 2016	Friday 22 Apr 2016	Friday 22 Apr 2016	1
#666666	19	23.4516949152542	86	Friday 22 Apr 2016	Friday 22 Apr 2016	Friday 22 Apr 2016	1
#666666	20	23.709224137931	86	Friday 22 Apr 2016	Friday 22 Apr 2016	Friday 22 Apr 2016	1
#666666	21	23.4766101694915	86	Friday 22 Apr 2016	Friday 22 Apr 2016	Friday 22 Apr 2016	1
#666666	22	23.0122413793103	86	Friday 22 Apr 2016	Friday 22 Apr 2016	Friday 22 Apr 2016	1
#666666	23	22.97	86	Friday 22 Apr 2016	Friday 22 Apr 2016	Friday 22 Apr 2016	1
#666666	0	21.9226315789474	87	Friday 22 Dec 2017	Friday 22 Dec 2017	Friday 22 Dec 2017	1
#666666	1	21.5596551724138	87	Friday 22 Dec 2017	Friday 22 Dec 2017	Friday 22 Dec 2017	1
#666666	2	21.99	87	Friday 22 Dec 2017	Friday 22 Dec 2017	Friday 22 Dec 2017	1
#666666	3	21.99	87	Friday 22 Dec 2017	Friday 22 Dec 2017	Friday 22 Dec 2017	1
#666666	4	21.99	87	Friday 22 Dec 2017	Friday 22 Dec 2017	Friday 22 Dec 2017	1
#666666	5	21.99	87	Friday 22 Dec 2017	Friday 22 Dec 2017	Friday 22 Dec 2017	1
#666666	6	21.3878947368421	87	Friday 22 Dec 2017	Friday 22 Dec 2017	Friday 22 Dec 2017	1
#666666	7	21.02	87	Friday 22 Dec 2017	Friday 22 Dec 2017	Friday 22 Dec 2017	1
#666666	8	21.0543859649123	87	Friday 22 Dec 2017	Friday 22 Dec 2017	Friday 22 Dec 2017	1
#666666	9	21.1720689655172	87	Friday 22 Dec 2017	Friday 22 Dec 2017	Friday 22 Dec 2017	1
#666666	10	21.51	87	Friday 22 Dec 2017	Friday 22 Dec 2017	Friday 22 Dec 2017	1
#666666	11	21.5844827586207	87	Friday 22 Dec 2017	Friday 22 Dec 2017	Friday 22 Dec 2017	1
#666666	12	21.7036842105263	87	Friday 22 Dec 2017	Friday 22 Dec 2017	Friday 22 Dec 2017	1
#666666	13	21.8824137931034	87	Friday 22 Dec 2017	Friday 22 Dec 2017	Friday 22 Dec 2017	1
#666666	14	21.9394736842105	87	Friday 22 Dec 2017	Friday 22 Dec 2017	Friday 22 Dec 2017	1
#666666	15	21.7003448275862	87	Friday 22 Dec 2017	Friday 22 Dec 2017	Friday 22 Dec 2017	1
#666666	16	21.51	87	Friday 22 Dec 2017	Friday 22 Dec 2017	Friday 22 Dec 2017	1
#666666	17	21.0706896551724	87	Friday 22 Dec 2017	Friday 22 Dec 2017	Friday 22 Dec 2017	1
#666666	18	21.0285964912281	87	Friday 22 Dec 2017	Friday 22 Dec 2017	Friday 22 Dec 2017	1
#666666	19	21.5015517241379	87	Friday 22 Dec 2017	Friday 22 Dec 2017	Friday 22 Dec 2017	1
#666666	20	21.51	87	Friday 22 Dec 2017	Friday 22 Dec 2017	Friday 22 Dec 2017	1
#666666	21	21.7168965517241	87	Friday 22 Dec 2017	Friday 22 Dec 2017	Friday 22 Dec 2017	1
#666666	22	21.9815789473684	87	Friday 22 Dec 2017	Friday 22 Dec 2017	Friday 22 Dec 2017	1
#666666	23	21.99	87	Friday 22 Dec 2017	Friday 22 Dec 2017	Friday 22 Dec 2017	1
#666666	0	22.5143859649123	88	Friday 22 Jan 2016	Friday 22 Jan 2016	Friday 22 Jan 2016	1
#666666	1	22.6574137931034	88	Friday 22 Jan 2016	Friday 22 Jan 2016	Friday 22 Jan 2016	1
#666666	2	23.0301754385965	88	Friday 22 Jan 2016	Friday 22 Jan 2016	Friday 22 Jan 2016	1
#666666	3	23.4346551724138	88	Friday 22 Jan 2016	Friday 22 Jan 2016	Friday 22 Jan 2016	1
#666666	4	23.46	88	Friday 22 Jan 2016	Friday 22 Jan 2016	Friday 22 Jan 2016	1
#666666	5	23.46	88	Friday 22 Jan 2016	Friday 22 Jan 2016	Friday 22 Jan 2016	1
#666666	6	22.9785964912281	88	Friday 22 Jan 2016	Friday 22 Jan 2016	Friday 22 Jan 2016	1
#666666	7	22.5560344827586	88	Friday 22 Jan 2016	Friday 22 Jan 2016	Friday 22 Jan 2016	1
#666666	8	22.7464912280702	88	Friday 22 Jan 2016	Friday 22 Jan 2016	Friday 22 Jan 2016	1
#666666	9	23.0375862068966	88	Friday 22 Jan 2016	Friday 22 Jan 2016	Friday 22 Jan 2016	1
#666666	10	24.1391228070175	88	Friday 22 Jan 2016	Friday 22 Jan 2016	Friday 22 Jan 2016	1
#666666	11	24.5498275862069	88	Friday 22 Jan 2016	Friday 22 Jan 2016	Friday 22 Jan 2016	1
#666666	12	24.4485964912281	88	Friday 22 Jan 2016	Friday 22 Jan 2016	Friday 22 Jan 2016	1
#666666	13	24.8201724137931	88	Friday 22 Jan 2016	Friday 22 Jan 2016	Friday 22 Jan 2016	1
#666666	14	24.93	88	Friday 22 Jan 2016	Friday 22 Jan 2016	Friday 22 Jan 2016	1
#666666	15	24.3386206896552	88	Friday 22 Jan 2016	Friday 22 Jan 2016	Friday 22 Jan 2016	1
#666666	16	23.9156140350877	88	Friday 22 Jan 2016	Friday 22 Jan 2016	Friday 22 Jan 2016	1
#666666	17	23.8824137931035	88	Friday 22 Jan 2016	Friday 22 Jan 2016	Friday 22 Jan 2016	1
#666666	18	23.4771929824561	88	Friday 22 Jan 2016	Friday 22 Jan 2016	Friday 22 Jan 2016	1
#666666	19	23.096724137931	88	Friday 22 Jan 2016	Friday 22 Jan 2016	Friday 22 Jan 2016	1
#666666	20	22.9356140350877	88	Friday 22 Jan 2016	Friday 22 Jan 2016	Friday 22 Jan 2016	1
#666666	21	22.4968965517241	88	Friday 22 Jan 2016	Friday 22 Jan 2016	Friday 22 Jan 2016	1
#666666	22	22.48	88	Friday 22 Jan 2016	Friday 22 Jan 2016	Friday 22 Jan 2016	1
#666666	23	22.3870689655172	88	Friday 22 Jan 2016	Friday 22 Jan 2016	Friday 22 Jan 2016	1
#666666	0	19.6330994152047	89	Friday 22 Jul 2016	Friday 22 Jul 2016	Friday 22 Jul 2016	1
#666666	1	20.7271264367816	89	Friday 22 Jul 2016	Friday 22 Jul 2016	Friday 22 Jul 2016	1
#666666	2	19.7076023391813	89	Friday 22 Jul 2016	Friday 22 Jul 2016	Friday 22 Jul 2016	1
#666666	3	20.2286781609195	89	Friday 22 Jul 2016	Friday 22 Jul 2016	Friday 22 Jul 2016	1
#666666	4	21.507134502924	89	Friday 22 Jul 2016	Friday 22 Jul 2016	Friday 22 Jul 2016	1
#666666	5	21.5624137931035	89	Friday 22 Jul 2016	Friday 22 Jul 2016	Friday 22 Jul 2016	1
#666666	6	20.7191228070175	89	Friday 22 Jul 2016	Friday 22 Jul 2016	Friday 22 Jul 2016	1
#666666	7	19.9442528735632	89	Friday 22 Jul 2016	Friday 22 Jul 2016	Friday 22 Jul 2016	1
#666666	8	19.6035057471264	89	Friday 22 Jul 2016	Friday 22 Jul 2016	Friday 22 Jul 2016	1
#666666	9	20.034367816092	89	Friday 22 Jul 2016	Friday 22 Jul 2016	Friday 22 Jul 2016	1
#666666	10	20.04	89	Friday 22 Jul 2016	Friday 22 Jul 2016	Friday 22 Jul 2016	1
#666666	11	20.04	89	Friday 22 Jul 2016	Friday 22 Jul 2016	Friday 22 Jul 2016	1
#666666	12	20.04	89	Friday 22 Jul 2016	Friday 22 Jul 2016	Friday 22 Jul 2016	1
#666666	13	20.04	89	Friday 22 Jul 2016	Friday 22 Jul 2016	Friday 22 Jul 2016	1
#666666	14	20.04	89	Friday 22 Jul 2016	Friday 22 Jul 2016	Friday 22 Jul 2016	1
#666666	15	20.04	89	Friday 22 Jul 2016	Friday 22 Jul 2016	Friday 22 Jul 2016	1
#666666	16	20.04	89	Friday 22 Jul 2016	Friday 22 Jul 2016	Friday 22 Jul 2016	1
#666666	17	20.045730994152	89	Friday 22 Jul 2016	Friday 22 Jul 2016	Friday 22 Jul 2016	1
#666666	18	19.9358045977012	89	Friday 22 Jul 2016	Friday 22 Jul 2016	Friday 22 Jul 2016	1
#666666	19	19.55	89	Friday 22 Jul 2016	Friday 22 Jul 2016	Friday 22 Jul 2016	1
#666666	20	19.55	89	Friday 22 Jul 2016	Friday 22 Jul 2016	Friday 22 Jul 2016	1
#666666	21	19.5978735632184	89	Friday 22 Jul 2016	Friday 22 Jul 2016	Friday 22 Jul 2016	1
