x	y	label	clickSelects	showSelected1	PANEL	group
22	19.55	19.6	Wednesday 03 May 2017	Wednesday 03 May 2017	1	752
23	19.55	19.6	Wednesday 03 May 2017	Wednesday 03 May 2017	1	752
5	22.351052631579	22.4	Thursday 04 May 2017	Thursday 04 May 2017	1	509
23	19.4984210526316	19.5	Thursday 04 May 2017	Thursday 04 May 2017	1	509
5	22.48	22.5	Friday 05 May 2017	Friday 05 May 2017	1	21
8	19.4570689655172	19.5	Friday 05 May 2017	Friday 05 May 2017	1	21
23	22.48	22.5	Friday 05 May 2017	Friday 05 May 2017	1	21
2	22.4884482758621	22.5	Saturday 06 May 2017	Saturday 06 May 2017	1	271
23	19.06	19.1	Saturday 06 May 2017	Saturday 06 May 2017	1	271
0	19.0853448275862	19.1	Sunday 07 May 2017	Sunday 07 May 2017	1	398
5	21.99	22.0	Sunday 07 May 2017	Sunday 07 May 2017	1	398
6	21.99	22.0	Sunday 07 May 2017	Sunday 07 May 2017	1	398
0	21.99	22.0	Monday 08 May 2017	Monday 08 May 2017	1	156
1	21.99	22.0	Monday 08 May 2017	Monday 08 May 2017	1	156
2	21.99	22.0	Monday 08 May 2017	Monday 08 May 2017	1	156
3	21.99	22.0	Monday 08 May 2017	Monday 08 May 2017	1	156
4	21.99	22.0	Monday 08 May 2017	Monday 08 May 2017	1	156
5	21.99	22.0	Monday 08 May 2017	Monday 08 May 2017	1	156
8	19.431724137931	19.4	Monday 08 May 2017	Monday 08 May 2017	1	156
4	21.9568965517241	22.0	Tuesday 09 May 2017	Tuesday 09 May 2017	1	653
8	19.2205172413793	19.2	Tuesday 09 May 2017	Tuesday 09 May 2017	1	653
0	20.04	20.0	Wednesday 10 May 2017	Wednesday 10 May 2017	1	781
16	22.1589655172414	22.2	Wednesday 10 May 2017	Wednesday 10 May 2017	1	781
2	22.97	23.0	Thursday 11 May 2017	Thursday 11 May 2017	1	538
22	19.7105172413793	19.7	Thursday 11 May 2017	Thursday 11 May 2017	1	538
0	19.6936206896552	19.7	Friday 12 May 2017	Friday 12 May 2017	1	50
5	22.48	22.5	Friday 12 May 2017	Friday 12 May 2017	1	50
21	22.48	22.5	Friday 12 May 2017	Friday 12 May 2017	1	50
3	22.97	23.0	Saturday 13 May 2017	Saturday 13 May 2017	1	300
5	22.97	23.0	Saturday 13 May 2017	Saturday 13 May 2017	1	300
6	22.97	23.0	Saturday 13 May 2017	Saturday 13 May 2017	1	300
12	20.04	20.0	Saturday 13 May 2017	Saturday 13 May 2017	1	300
13	20.04	20.0	Saturday 13 May 2017	Saturday 13 May 2017	1	300
14	20.04	20.0	Saturday 13 May 2017	Saturday 13 May 2017	1	300
15	20.04	20.0	Saturday 13 May 2017	Saturday 13 May 2017	1	300
16	20.04	20.0	Saturday 13 May 2017	Saturday 13 May 2017	1	300
23	22.97	23.0	Saturday 13 May 2017	Saturday 13 May 2017	1	300
6	23.1136206896552	23.1	Sunday 14 May 2017	Sunday 14 May 2017	1	427
13	20.0314035087719	20.0	Sunday 14 May 2017	Sunday 14 May 2017	1	427
0	22.4884482758621	22.5	Monday 15 May 2017	Monday 15 May 2017	1	185
2	22.4884482758621	22.5	Monday 15 May 2017	Monday 15 May 2017	1	185
23	19.6273684210526	19.6	Monday 15 May 2017	Monday 15 May 2017	1	185
4	22.48	22.5	Tuesday 16 May 2017	Tuesday 16 May 2017	1	682
5	22.48	22.5	Tuesday 16 May 2017	Tuesday 16 May 2017	1	682
8	20.0315517241379	20.0	Tuesday 16 May 2017	Tuesday 16 May 2017	1	682
0	19.8203448275862	19.8	Wednesday 17 May 2017	Wednesday 17 May 2017	1	810
21	22.97	23.0	Wednesday 17 May 2017	Wednesday 17 May 2017	1	810
5	22.9442105263158	22.9	Thursday 18 May 2017	Thursday 18 May 2017	1	567
23	20.4612280701754	20.5	Thursday 18 May 2017	Thursday 18 May 2017	1	567
2	22.97	23.0	Friday 19 May 2017	Friday 19 May 2017	1	79
3	22.97	23.0	Friday 19 May 2017	Friday 19 May 2017	1	79
4	22.97	23.0	Friday 19 May 2017	Friday 19 May 2017	1	79
8	20.04	20.0	Friday 19 May 2017	Friday 19 May 2017	1	79
12	19.9724137931035	20.0	Saturday 20 May 2017	Saturday 20 May 2017	1	329
21	22.600350877193	22.6	Saturday 20 May 2017	Saturday 20 May 2017	1	329
3	22.9615517241379	23.0	Sunday 21 May 2017	Sunday 21 May 2017	1	456
10	19.6273684210526	19.6	Sunday 21 May 2017	Sunday 21 May 2017	1	456
5	22.5137931034483	22.5	Monday 22 May 2017	Monday 22 May 2017	1	214
12	19.5414035087719	19.5	Monday 22 May 2017	Monday 22 May 2017	1	214
7	20.04	20.0	Tuesday 23 May 2017	Tuesday 23 May 2017	1	711
23	22.5137931034483	22.5	Tuesday 23 May 2017	Tuesday 23 May 2017	1	711
5	22.8939655172414	22.9	Wednesday 24 May 2017	Wednesday 24 May 2017	1	839
23	19.9048275862069	19.9	Wednesday 24 May 2017	Wednesday 24 May 2017	1	839
5	22.5053448275862	22.5	Thursday 25 May 2017	Thursday 25 May 2017	1	596
21	19.55	19.6	Thursday 25 May 2017	Thursday 25 May 2017	1	596
5	22.9024137931035	22.9	Friday 26 May 2017	Friday 26 May 2017	1	107
18	19.8766666666667	19.9	Friday 26 May 2017	Friday 26 May 2017	1	107
5	22.97	23.0	Saturday 27 May 2017	Saturday 27 May 2017	1	357
6	22.97	23.0	Saturday 27 May 2017	Saturday 27 May 2017	1	357
16	19.5671929824561	19.6	Saturday 27 May 2017	Saturday 27 May 2017	1	357
23	22.97	23.0	Saturday 27 May 2017	Saturday 27 May 2017	1	357
0	22.97	23.0	Sunday 28 May 2017	Sunday 28 May 2017	1	484
1	22.97	23.0	Sunday 28 May 2017	Sunday 28 May 2017	1	484
2	22.97	23.0	Sunday 28 May 2017	Sunday 28 May 2017	1	484
5	22.97	23.0	Sunday 28 May 2017	Sunday 28 May 2017	1	484
22	19.5671929824561	19.6	Sunday 28 May 2017	Sunday 28 May 2017	1	484
4	22.48	22.5	Monday 29 May 2017	Monday 29 May 2017	1	242
5	22.48	22.5	Monday 29 May 2017	Monday 29 May 2017	1	242
21	19.3303448275862	19.3	Monday 29 May 2017	Monday 29 May 2017	1	242
4	22.97	23.0	Tuesday 30 May 2017	Tuesday 30 May 2017	1	738
5	22.97	23.0	Tuesday 30 May 2017	Tuesday 30 May 2017	1	738
8	19.8766666666667	19.9	Tuesday 30 May 2017	Tuesday 30 May 2017	1	738
23	22.97	23.0	Tuesday 30 May 2017	Tuesday 30 May 2017	1	738
0	22.97	23.0	Wednesday 31 May 2017	Wednesday 31 May 2017	1	865
1	22.97	23.0	Wednesday 31 May 2017	Wednesday 31 May 2017	1	865
2	22.97	23.0	Wednesday 31 May 2017	Wednesday 31 May 2017	1	865
3	22.97	23.0	Wednesday 31 May 2017	Wednesday 31 May 2017	1	865
4	22.97	23.0	Wednesday 31 May 2017	Wednesday 31 May 2017	1	865
5	22.97	23.0	Wednesday 31 May 2017	Wednesday 31 May 2017	1	865
19	20.0146551724138	20.0	Wednesday 31 May 2017	Wednesday 31 May 2017	1	865
4	22.97	23.0	Thursday 01 Jun 2017	Thursday 01 Jun 2017	1	496
5	22.97	23.0	Thursday 01 Jun 2017	Thursday 01 Jun 2017	1	496
21	20.0231034482759	20.0	Thursday 01 Jun 2017	Thursday 01 Jun 2017	1	496
8	20.04	20.0	Friday 02 Jun 2017	Friday 02 Jun 2017	1	8
21	22.97	23.0	Friday 02 Jun 2017	Friday 02 Jun 2017	1	8
22	22.97	23.0	Friday 02 Jun 2017	Friday 02 Jun 2017	1	8
23	22.97	23.0	Friday 02 Jun 2017	Friday 02 Jun 2017	1	8
0	22.97	23.0	Saturday 03 Jun 2017	Saturday 03 Jun 2017	1	258
1	22.97	23.0	Saturday 03 Jun 2017	Saturday 03 Jun 2017	1	258
2	22.97	23.0	Saturday 03 Jun 2017	Saturday 03 Jun 2017	1	258
3	22.97	23.0	Saturday 03 Jun 2017	Saturday 03 Jun 2017	1	258
4	22.97	23.0	Saturday 03 Jun 2017	Saturday 03 Jun 2017	1	258
5	22.97	23.0	Saturday 03 Jun 2017	Saturday 03 Jun 2017	1	258
6	22.97	23.0	Saturday 03 Jun 2017	Saturday 03 Jun 2017	1	258
10	19.6531578947368	19.7	Saturday 03 Jun 2017	Saturday 03 Jun 2017	1	258
1	22.8939655172414	22.9	Sunday 04 Jun 2017	Sunday 04 Jun 2017	1	385
16	19.55	19.6	Sunday 04 Jun 2017	Sunday 04 Jun 2017	1	385
3	22.48	22.5	Monday 05 Jun 2017	Monday 05 Jun 2017	1	142
4	22.48	22.5	Monday 05 Jun 2017	Monday 05 Jun 2017	1	142
5	22.48	22.5	Monday 05 Jun 2017	Monday 05 Jun 2017	1	142
8	19.6961403508772	19.7	Monday 05 Jun 2017	Monday 05 Jun 2017	1	142
8	20.2463157894737	20.2	Tuesday 06 Jun 2017	Tuesday 06 Jun 2017	1	639
22	22.97	23.0	Tuesday 06 Jun 2017	Tuesday 06 Jun 2017	1	639
7	21.6589655172414	21.7	Wednesday 07 Jun 2017	Wednesday 07 Jun 2017	1	767
15	23.4262068965517	23.4	Wednesday 07 Jun 2017	Wednesday 07 Jun 2017	1	767
16	23.580350877193	23.6	Thursday 08 Jun 2017	Thursday 08 Jun 2017	1	524
20	21.51	21.5	Thursday 08 Jun 2017	Thursday 08 Jun 2017	1	524
7	21.2312068965517	21.2	Friday 09 Jun 2017	Friday 09 Jun 2017	1	36
17	23.5613793103448	23.6	Friday 09 Jun 2017	Friday 09 Jun 2017	1	36
2	22.97	23.0	Saturday 10 Jun 2017	Saturday 10 Jun 2017	1	286
3	22.97	23.0	Saturday 10 Jun 2017	Saturday 10 Jun 2017	1	286
4	22.97	23.0	Saturday 10 Jun 2017	Saturday 10 Jun 2017	1	286
5	22.97	23.0	Saturday 10 Jun 2017	Saturday 10 Jun 2017	1	286
6	22.97	23.0	Saturday 10 Jun 2017	Saturday 10 Jun 2017	1	286
19	22.97	23.0	Saturday 10 Jun 2017	Saturday 10 Jun 2017	1	286
23	20.9608620689655	21.0	Saturday 10 Jun 2017	Saturday 10 Jun 2017	1	286
1	22.97	23.0	Sunday 11 Jun 2017	Sunday 11 Jun 2017	1	413
6	22.97	23.0	Sunday 11 Jun 2017	Sunday 11 Jun 2017	1	413
12	20.8222807017544	20.8	Sunday 11 Jun 2017	Sunday 11 Jun 2017	1	413
22	22.97	23.0	Sunday 11 Jun 2017	Sunday 11 Jun 2017	1	413
0	21.0884210526316	21.1	Monday 12 Jun 2017	Monday 12 Jun 2017	1	171
4	22.97	23.0	Monday 12 Jun 2017	Monday 12 Jun 2017	1	171
5	22.97	23.0	Monday 12 Jun 2017	Monday 12 Jun 2017	1	171
16	22.97	23.0	Monday 12 Jun 2017	Monday 12 Jun 2017	1	171
8	21.2263157894737	21.2	Tuesday 13 Jun 2017	Tuesday 13 Jun 2017	1	668
15	23.46	23.5	Tuesday 13 Jun 2017	Tuesday 13 Jun 2017	1	668
7	21.51	21.5	Wednesday 14 Jun 2017	Wednesday 14 Jun 2017	1	796
16	23.8210526315789	23.8	Wednesday 14 Jun 2017	Wednesday 14 Jun 2017	1	796
7	21.6506896551724	21.7	Thursday 15 Jun 2017	Thursday 15 Jun 2017	1	553
15	23.9331034482759	23.9	Thursday 15 Jun 2017	Thursday 15 Jun 2017	1	553
8	21.7289473684211	21.7	Friday 16 Jun 2017	Friday 16 Jun 2017	1	65
15	23.4684482758621	23.5	Friday 16 Jun 2017	Friday 16 Jun 2017	1	65
4	22.9785964912281	23.0	Saturday 17 Jun 2017	Saturday 17 Jun 2017	1	315
10	21.4240350877193	21.4	Saturday 17 Jun 2017	Saturday 17 Jun 2017	1	315
0	22.97	23.0	Sunday 18 Jun 2017	Sunday 18 Jun 2017	1	442
1	22.97	23.0	Sunday 18 Jun 2017	Sunday 18 Jun 2017	1	442
2	22.97	23.0	Sunday 18 Jun 2017	Sunday 18 Jun 2017	1	442
3	22.97	23.0	Sunday 18 Jun 2017	Sunday 18 Jun 2017	1	442
4	22.97	23.0	Sunday 18 Jun 2017	Sunday 18 Jun 2017	1	442
5	22.97	23.0	Sunday 18 Jun 2017	Sunday 18 Jun 2017	1	442
6	22.97	23.0	Sunday 18 Jun 2017	Sunday 18 Jun 2017	1	442
12	21.611052631579	21.6	Sunday 18 Jun 2017	Sunday 18 Jun 2017	1	442
20	22.97	23.0	Sunday 18 Jun 2017	Sunday 18 Jun 2017	1	442
21	22.97	23.0	Sunday 18 Jun 2017	Sunday 18 Jun 2017	1	442
22	22.97	23.0	Sunday 18 Jun 2017	Sunday 18 Jun 2017	1	442
23	22.97	23.0	Sunday 18 Jun 2017	Sunday 18 Jun 2017	1	442
8	21.6615789473684	21.7	Monday 19 Jun 2017	Monday 19 Jun 2017	1	200
23	23.333275862069	23.3	Monday 19 Jun 2017	Monday 19 Jun 2017	1	200
7	21.6589655172414	21.7	Tuesday 20 Jun 2017	Tuesday 20 Jun 2017	1	697
15	24.811724137931	24.8	Tuesday 20 Jun 2017	Tuesday 20 Jun 2017	1	697
7	22.2012068965517	22.2	Wednesday 21 Jun 2017	Wednesday 21 Jun 2017	1	825
23	24.3555172413793	24.4	Wednesday 21 Jun 2017	Wednesday 21 Jun 2017	1	825
2	24.2508771929825	24.3	Thursday 22 Jun 2017	Thursday 22 Jun 2017	1	582
7	21.518275862069	21.5	Thursday 22 Jun 2017	Thursday 22 Jun 2017	1	582
1	23.0375862068966	23.0	Friday 23 Jun 2017	Friday 23 Jun 2017	1	93
8	21.3036842105263	21.3	Friday 23 Jun 2017	Friday 23 Jun 2017	1	93
0	22.97	23.0	Saturday 24 Jun 2017	Saturday 24 Jun 2017	1	343
1	22.97	23.0	Saturday 24 Jun 2017	Saturday 24 Jun 2017	1	343
2	22.97	23.0	Saturday 24 Jun 2017	Saturday 24 Jun 2017	1	343
3	22.97	23.0	Saturday 24 Jun 2017	Saturday 24 Jun 2017	1	343
4	22.97	23.0	Saturday 24 Jun 2017	Saturday 24 Jun 2017	1	343
5	22.97	23.0	Saturday 24 Jun 2017	Saturday 24 Jun 2017	1	343
6	22.97	23.0	Saturday 24 Jun 2017	Saturday 24 Jun 2017	1	343
11	21.02	21.0	Saturday 24 Jun 2017	Saturday 24 Jun 2017	1	343
12	21.02	21.0	Saturday 24 Jun 2017	Saturday 24 Jun 2017	1	343
13	21.02	21.0	Saturday 24 Jun 2017	Saturday 24 Jun 2017	1	343
21	22.97	23.0	Saturday 24 Jun 2017	Saturday 24 Jun 2017	1	343
22	22.97	23.0	Saturday 24 Jun 2017	Saturday 24 Jun 2017	1	343
5	22.97	23.0	Sunday 25 Jun 2017	Sunday 25 Jun 2017	1	470
6	22.97	23.0	Sunday 25 Jun 2017	Sunday 25 Jun 2017	1	470
9	21.0453448275862	21.0	Sunday 25 Jun 2017	Sunday 25 Jun 2017	1	470
22	22.97	23.0	Sunday 25 Jun 2017	Sunday 25 Jun 2017	1	470
23	22.97	23.0	Sunday 25 Jun 2017	Sunday 25 Jun 2017	1	470
0	22.97	23.0	Monday 26 Jun 2017	Monday 26 Jun 2017	1	228
1	22.97	23.0	Monday 26 Jun 2017	Monday 26 Jun 2017	1	228
5	22.97	23.0	Monday 26 Jun 2017	Monday 26 Jun 2017	1	228
7	21.0791379310345	21.1	Monday 26 Jun 2017	Monday 26 Jun 2017	1	228
3	22.97	23.0	Tuesday 27 Jun 2017	Tuesday 27 Jun 2017	1	725
4	22.97	23.0	Tuesday 27 Jun 2017	Tuesday 27 Jun 2017	1	725
5	22.97	23.0	Tuesday 27 Jun 2017	Tuesday 27 Jun 2017	1	725
23	21.5679310344828	21.6	Tuesday 27 Jun 2017	Tuesday 27 Jun 2017	1	725
1	22.97	23.0	Wednesday 28 Jun 2017	Wednesday 28 Jun 2017	1	853
2	22.97	23.0	Wednesday 28 Jun 2017	Wednesday 28 Jun 2017	1	853
3	22.97	23.0	Wednesday 28 Jun 2017	Wednesday 28 Jun 2017	1	853
4	22.97	23.0	Wednesday 28 Jun 2017	Wednesday 28 Jun 2017	1	853
5	22.97	23.0	Wednesday 28 Jun 2017	Wednesday 28 Jun 2017	1	853
7	21.2312068965517	21.2	Wednesday 28 Jun 2017	Wednesday 28 Jun 2017	1	853
1	22.97	23.0	Thursday 29 Jun 2017	Thursday 29 Jun 2017	1	609
2	22.97	23.0	Thursday 29 Jun 2017	Thursday 29 Jun 2017	1	609
3	22.97	23.0	Thursday 29 Jun 2017	Thursday 29 Jun 2017	1	609
4	22.97	23.0	Thursday 29 Jun 2017	Thursday 29 Jun 2017	1	609
5	22.97	23.0	Thursday 29 Jun 2017	Thursday 29 Jun 2017	1	609
8	21.3638596491228	21.4	Thursday 29 Jun 2017	Thursday 29 Jun 2017	1	609
5	23.4093103448276	23.4	Friday 30 Jun 2017	Friday 30 Jun 2017	1	120
22	21.0371929824561	21.0	Friday 30 Jun 2017	Friday 30 Jun 2017	1	120
3	22.97	23.0	Saturday 01 Jul 2017	Saturday 01 Jul 2017	1	249
4	22.97	23.0	Saturday 01 Jul 2017	Saturday 01 Jul 2017	1	249
5	22.97	23.0	Saturday 01 Jul 2017	Saturday 01 Jul 2017	1	249
6	22.97	23.0	Saturday 01 Jul 2017	Saturday 01 Jul 2017	1	249
16	21.0028070175439	21.0	Saturday 01 Jul 2017	Saturday 01 Jul 2017	1	249
22	22.97	23.0	Saturday 01 Jul 2017	Saturday 01 Jul 2017	1	249
23	22.97	23.0	Saturday 01 Jul 2017	Saturday 01 Jul 2017	1	249
10	21.51	21.5	Sunday 02 Jul 2017	Sunday 02 Jul 2017	1	376
11	21.51	21.5	Sunday 02 Jul 2017	Sunday 02 Jul 2017	1	376
22	22.9785964912281	23.0	Sunday 02 Jul 2017	Sunday 02 Jul 2017	1	376
4	22.9871929824561	23.0	Monday 03 Jul 2017	Monday 03 Jul 2017	1	133
22	21.5184210526316	21.5	Monday 03 Jul 2017	Monday 03 Jul 2017	1	133
1	22.97	23.0	Tuesday 04 Jul 2017	Tuesday 04 Jul 2017	1	630
2	22.97	23.0	Tuesday 04 Jul 2017	Tuesday 04 Jul 2017	1	630
3	22.97	23.0	Tuesday 04 Jul 2017	Tuesday 04 Jul 2017	1	630
4	22.97	23.0	Tuesday 04 Jul 2017	Tuesday 04 Jul 2017	1	630
5	22.97	23.0	Tuesday 04 Jul 2017	Tuesday 04 Jul 2017	1	630
8	21.4068421052632	21.4	Tuesday 04 Jul 2017	Tuesday 04 Jul 2017	1	630
8	21.9226315789474	21.9	Wednesday 05 Jul 2017	Wednesday 05 Jul 2017	1	758
16	23.2364912280702	23.2	Wednesday 05 Jul 2017	Wednesday 05 Jul 2017	1	758
3	23.46	23.5	Thursday 06 Jul 2017	Thursday 06 Jul 2017	1	515
4	23.46	23.5	Thursday 06 Jul 2017	Thursday 06 Jul 2017	1	515
5	23.46	23.5	Thursday 06 Jul 2017	Thursday 06 Jul 2017	1	515
7	21.9403448275862	21.9	Thursday 06 Jul 2017	Thursday 06 Jul 2017	1	515
0	23.4262068965517	23.4	Friday 07 Jul 2017	Friday 07 Jul 2017	1	27
10	21.9486206896552	21.9	Friday 07 Jul 2017	Friday 07 Jul 2017	1	27
5	23.0989473684211	23.1	Saturday 08 Jul 2017	Saturday 08 Jul 2017	1	277
16	21.518275862069	21.5	Saturday 08 Jul 2017	Saturday 08 Jul 2017	1	277
0	22.97	23.0	Sunday 09 Jul 2017	Sunday 09 Jul 2017	1	404
1	22.97	23.0	Sunday 09 Jul 2017	Sunday 09 Jul 2017	1	404
2	22.97	23.0	Sunday 09 Jul 2017	Sunday 09 Jul 2017	1	404
3	22.97	23.0	Sunday 09 Jul 2017	Sunday 09 Jul 2017	1	404
4	22.97	23.0	Sunday 09 Jul 2017	Sunday 09 Jul 2017	1	404
5	22.97	23.0	Sunday 09 Jul 2017	Sunday 09 Jul 2017	1	404
6	22.97	23.0	Sunday 09 Jul 2017	Sunday 09 Jul 2017	1	404
13	21.3208771929825	21.3	Sunday 09 Jul 2017	Sunday 09 Jul 2017	1	404
8	21.265	21.3	Monday 10 Jul 2017	Monday 10 Jul 2017	1	162
22	23.586724137931	23.6	Monday 10 Jul 2017	Monday 10 Jul 2017	1	162
16	25.4696551724138	25.5	Tuesday 11 Jul 2017	Tuesday 11 Jul 2017	1	659
19	23.4342105263158	23.4	Tuesday 11 Jul 2017	Tuesday 11 Jul 2017	1	659
7	21.9987719298246	22.0	Wednesday 12 Jul 2017	Wednesday 12 Jul 2017	1	787
14	25.5768965517241	25.6	Wednesday 12 Jul 2017	Wednesday 12 Jul 2017	1	787
8	23.3501724137931	23.4	Thursday 13 Jul 2017	Thursday 13 Jul 2017	1	544
15	25.9087719298246	25.9	Thursday 13 Jul 2017	Thursday 13 Jul 2017	1	544
0	24.93	24.9	Friday 14 Jul 2017	Friday 14 Jul 2017	1	56
1	24.93	24.9	Friday 14 Jul 2017	Friday 14 Jul 2017	1	56
2	24.93	24.9	Friday 14 Jul 2017	Friday 14 Jul 2017	1	56
3	24.93	24.9	Friday 14 Jul 2017	Friday 14 Jul 2017	1	56
4	24.93	24.9	Friday 14 Jul 2017	Friday 14 Jul 2017	1	56
11	22.97	23.0	Friday 14 Jul 2017	Friday 14 Jul 2017	1	56
2	24.93	24.9	Saturday 15 Jul 2017	Saturday 15 Jul 2017	1	306
3	24.93	24.9	Saturday 15 Jul 2017	Saturday 15 Jul 2017	1	306
5	24.93	24.9	Saturday 15 Jul 2017	Saturday 15 Jul 2017	1	306
14	21.5265517241379	21.5	Saturday 15 Jul 2017	Saturday 15 Jul 2017	1	306
1	24.93	24.9	Sunday 16 Jul 2017	Sunday 16 Jul 2017	1	433
2	24.93	24.9	Sunday 16 Jul 2017	Sunday 16 Jul 2017	1	433
15	21.51	21.5	Sunday 16 Jul 2017	Sunday 16 Jul 2017	1	433
5	23.9929824561404	24.0	Monday 17 Jul 2017	Monday 17 Jul 2017	1	191
17	23.9929824561404	24.0	Monday 17 Jul 2017	Monday 17 Jul 2017	1	191
21	22.4971929824561	22.5	Monday 17 Jul 2017	Monday 17 Jul 2017	1	191
15	25.0734482758621	25.1	Tuesday 18 Jul 2017	Tuesday 18 Jul 2017	1	688
20	21.8131578947368	21.8	Tuesday 18 Jul 2017	Tuesday 18 Jul 2017	1	688
15	23.95	23.9	Wednesday 19 Jul 2017	Wednesday 19 Jul 2017	1	816
23	21.8415517241379	21.8	Wednesday 19 Jul 2017	Wednesday 19 Jul 2017	1	816
2	23.46	23.5	Thursday 20 Jul 2017	Thursday 20 Jul 2017	1	573
3	23.46	23.5	Thursday 20 Jul 2017	Thursday 20 Jul 2017	1	573
4	23.46	23.5	Thursday 20 Jul 2017	Thursday 20 Jul 2017	1	573
5	23.46	23.5	Thursday 20 Jul 2017	Thursday 20 Jul 2017	1	573
7	21.7003448275862	21.7	Thursday 20 Jul 2017	Thursday 20 Jul 2017	1	573
14	23.46	23.5	Thursday 20 Jul 2017	Thursday 20 Jul 2017	1	573
15	23.46	23.5	Thursday 20 Jul 2017	Thursday 20 Jul 2017	1	573
16	23.46	23.5	Thursday 20 Jul 2017	Thursday 20 Jul 2017	1	573
1	23.46	23.5	Friday 21 Jul 2017	Friday 21 Jul 2017	1	84
2	23.46	23.5	Friday 21 Jul 2017	Friday 21 Jul 2017	1	84
3	23.46	23.5	Friday 21 Jul 2017	Friday 21 Jul 2017	1	84
4	23.46	23.5	Friday 21 Jul 2017	Friday 21 Jul 2017	1	84
5	23.46	23.5	Friday 21 Jul 2017	Friday 21 Jul 2017	1	84
22	21.51	21.5	Friday 21 Jul 2017	Friday 21 Jul 2017	1	84
3	23.46	23.5	Saturday 22 Jul 2017	Saturday 22 Jul 2017	1	334
10	21.02	21.0	Saturday 22 Jul 2017	Saturday 22 Jul 2017	1	334
11	21.02	21.0	Saturday 22 Jul 2017	Saturday 22 Jul 2017	1	334
12	21.02	21.0	Saturday 22 Jul 2017	Saturday 22 Jul 2017	1	334
13	21.02	21.0	Saturday 22 Jul 2017	Saturday 22 Jul 2017	1	334
0	23.0817543859649	23.1	Sunday 23 Jul 2017	Sunday 23 Jul 2017	1	461
10	21.02	21.0	Sunday 23 Jul 2017	Sunday 23 Jul 2017	1	461
11	21.02	21.0	Sunday 23 Jul 2017	Sunday 23 Jul 2017	1	461
0	21.2091228070175	21.2	Monday 24 Jul 2017	Monday 24 Jul 2017	1	219
15	23.46	23.5	Monday 24 Jul 2017	Monday 24 Jul 2017	1	219
7	21.7003448275862	21.7	Tuesday 25 Jul 2017	Tuesday 25 Jul 2017	1	716
15	23.5444827586207	23.5	Tuesday 25 Jul 2017	Tuesday 25 Jul 2017	1	716
14	23.4943859649123	23.5	Wednesday 26 Jul 2017	Wednesday 26 Jul 2017	1	844
23	21.5927586206897	21.6	Wednesday 26 Jul 2017	Wednesday 26 Jul 2017	1	844
0	21.5689473684211	21.6	Thursday 27 Jul 2017	Thursday 27 Jul 2017	1	601
15	23.6881034482759	23.7	Thursday 27 Jul 2017	Thursday 27 Jul 2017	1	601
0	23.46	23.5	Friday 28 Jul 2017	Friday 28 Jul 2017	1	112
1	23.46	23.5	Friday 28 Jul 2017	Friday 28 Jul 2017	1	112
2	23.46	23.5	Friday 28 Jul 2017	Friday 28 Jul 2017	1	112
3	23.46	23.5	Friday 28 Jul 2017	Friday 28 Jul 2017	1	112
4	23.46	23.5	Friday 28 Jul 2017	Friday 28 Jul 2017	1	112
5	23.46	23.5	Friday 28 Jul 2017	Friday 28 Jul 2017	1	112
8	21.67	21.7	Friday 28 Jul 2017	Friday 28 Jul 2017	1	112
20	21.67	21.7	Friday 28 Jul 2017	Friday 28 Jul 2017	1	112
3	23.4515517241379	23.5	Saturday 29 Jul 2017	Saturday 29 Jul 2017	1	362
11	21.0791379310345	21.1	Saturday 29 Jul 2017	Saturday 29 Jul 2017	1	362
5	23.1896551724138	23.2	Sunday 30 Jul 2017	Sunday 30 Jul 2017	1	489
11	21.0622413793103	21.1	Sunday 30 Jul 2017	Sunday 30 Jul 2017	1	489
0	21.3552631578947	21.4	Monday 31 Jul 2017	Monday 31 Jul 2017	1	246
15	23.46	23.5	Monday 31 Jul 2017	Monday 31 Jul 2017	1	246
16	23.46	23.5	Monday 31 Jul 2017	Monday 31 Jul 2017	1	246
16	23.9929824561404	24.0	Tuesday 01 Aug 2017	Tuesday 01 Aug 2017	1	618
21	21.6424137931035	21.6	Tuesday 01 Aug 2017	Tuesday 01 Aug 2017	1	618
7	21.9320689655172	21.9	Wednesday 02 Aug 2017	Wednesday 02 Aug 2017	1	746
15	23.7218965517241	23.7	Wednesday 02 Aug 2017	Wednesday 02 Aug 2017	1	746
7	21.99	22.0	Thursday 03 Aug 2017	Thursday 03 Aug 2017	1	503
11	23.9242105263158	23.9	Thursday 03 Aug 2017	Thursday 03 Aug 2017	1	503
9	22.0157894736842	22.0	Friday 04 Aug 2017	Friday 04 Aug 2017	1	15
14	23.5191379310345	23.5	Friday 04 Aug 2017	Friday 04 Aug 2017	1	15
0	23.46	23.5	Saturday 05 Aug 2017	Saturday 05 Aug 2017	1	265
9	21.5014035087719	21.5	Saturday 05 Aug 2017	Saturday 05 Aug 2017	1	265
4	23.4768965517241	23.5	Sunday 06 Aug 2017	Sunday 06 Aug 2017	1	392
12	21.518275862069	21.5	Sunday 06 Aug 2017	Sunday 06 Aug 2017	1	392
8	21.6008620689655	21.6	Monday 07 Aug 2017	Monday 07 Aug 2017	1	149
14	24.8708620689655	24.9	Monday 07 Aug 2017	Monday 07 Aug 2017	1	149
16	24.3470689655172	24.3	Tuesday 08 Aug 2017	Tuesday 08 Aug 2017	1	646
