colour	x	y	key	group	clickSelects	showSelected1	PANEL
#8DD3C7	21	-1.38888888888889	Saturday 14 Apr 2018	301	Saturday 14 Apr 2018	Saturday 14 Apr 2018	2
#8DD3C7	22	-1.22222222222222	Saturday 14 Apr 2018	301	Saturday 14 Apr 2018	Saturday 14 Apr 2018	2
#8DD3C7	23	-1.66666666666667	Saturday 14 Apr 2018	301	Saturday 14 Apr 2018	Saturday 14 Apr 2018	2
#8DD3C7	23	-1.61111111111111	Saturday 14 Apr 2018	301	Saturday 14 Apr 2018	Saturday 14 Apr 2018	2
#8DD3C7	0	-14	Saturday 14 Jan 2017	302	Saturday 14 Jan 2017	Saturday 14 Jan 2017	2
#8DD3C7	1	-15	Saturday 14 Jan 2017	302	Saturday 14 Jan 2017	Saturday 14 Jan 2017	2
#8DD3C7	1	-15	Saturday 14 Jan 2017	302	Saturday 14 Jan 2017	Saturday 14 Jan 2017	2
#8DD3C7	2	-15	Saturday 14 Jan 2017	302	Saturday 14 Jan 2017	Saturday 14 Jan 2017	2
#8DD3C7	3	-16	Saturday 14 Jan 2017	302	Saturday 14 Jan 2017	Saturday 14 Jan 2017	2
#8DD3C7	4	-16.1111111111111	Saturday 14 Jan 2017	302	Saturday 14 Jan 2017	Saturday 14 Jan 2017	2
#8DD3C7	4	-16	Saturday 14 Jan 2017	302	Saturday 14 Jan 2017	Saturday 14 Jan 2017	2
#8DD3C7	5	-16	Saturday 14 Jan 2017	302	Saturday 14 Jan 2017	Saturday 14 Jan 2017	2
#8DD3C7	6	-17	Saturday 14 Jan 2017	302	Saturday 14 Jan 2017	Saturday 14 Jan 2017	2
#8DD3C7	7	-17.2222222222222	Saturday 14 Jan 2017	302	Saturday 14 Jan 2017	Saturday 14 Jan 2017	2
#8DD3C7	7	-17	Saturday 14 Jan 2017	302	Saturday 14 Jan 2017	Saturday 14 Jan 2017	2
#8DD3C7	8	-17	Saturday 14 Jan 2017	302	Saturday 14 Jan 2017	Saturday 14 Jan 2017	2
#8DD3C7	9	-16	Saturday 14 Jan 2017	302	Saturday 14 Jan 2017	Saturday 14 Jan 2017	2
#8DD3C7	10	-15	Saturday 14 Jan 2017	302	Saturday 14 Jan 2017	Saturday 14 Jan 2017	2
#8DD3C7	10	-15	Saturday 14 Jan 2017	302	Saturday 14 Jan 2017	Saturday 14 Jan 2017	2
#8DD3C7	11	-14	Saturday 14 Jan 2017	302	Saturday 14 Jan 2017	Saturday 14 Jan 2017	2
#8DD3C7	12	-13	Saturday 14 Jan 2017	302	Saturday 14 Jan 2017	Saturday 14 Jan 2017	2
#8DD3C7	13	-12.2222222222222	Saturday 14 Jan 2017	302	Saturday 14 Jan 2017	Saturday 14 Jan 2017	2
#8DD3C7	13	-12	Saturday 14 Jan 2017	302	Saturday 14 Jan 2017	Saturday 14 Jan 2017	2
#8DD3C7	14	-12	Saturday 14 Jan 2017	302	Saturday 14 Jan 2017	Saturday 14 Jan 2017	2
#8DD3C7	15	-11	Saturday 14 Jan 2017	302	Saturday 14 Jan 2017	Saturday 14 Jan 2017	2
#8DD3C7	16	-10.5555555555556	Saturday 14 Jan 2017	302	Saturday 14 Jan 2017	Saturday 14 Jan 2017	2
#8DD3C7	16	-10	Saturday 14 Jan 2017	302	Saturday 14 Jan 2017	Saturday 14 Jan 2017	2
#8DD3C7	17	-11	Saturday 14 Jan 2017	302	Saturday 14 Jan 2017	Saturday 14 Jan 2017	2
#8DD3C7	18	-10	Saturday 14 Jan 2017	302	Saturday 14 Jan 2017	Saturday 14 Jan 2017	2
#8DD3C7	19	-8.88888888888889	Saturday 14 Jan 2017	302	Saturday 14 Jan 2017	Saturday 14 Jan 2017	2
#8DD3C7	19	-9	Saturday 14 Jan 2017	302	Saturday 14 Jan 2017	Saturday 14 Jan 2017	2
#8DD3C7	20	-8	Saturday 14 Jan 2017	302	Saturday 14 Jan 2017	Saturday 14 Jan 2017	2
#8DD3C7	21	-7	Saturday 14 Jan 2017	302	Saturday 14 Jan 2017	Saturday 14 Jan 2017	2
#8DD3C7	22	-7.77777777777778	Saturday 14 Jan 2017	302	Saturday 14 Jan 2017	Saturday 14 Jan 2017	2
#8DD3C7	22	-7	Saturday 14 Jan 2017	302	Saturday 14 Jan 2017	Saturday 14 Jan 2017	2
#8DD3C7	23	-8	Saturday 14 Jan 2017	302	Saturday 14 Jan 2017	Saturday 14 Jan 2017	2
#8DD3C7	0	15	Saturday 14 May 2016	303	Saturday 14 May 2016	Saturday 14 May 2016	2
#8DD3C7	1	15	Saturday 14 May 2016	303	Saturday 14 May 2016	Saturday 14 May 2016	2
#8DD3C7	2	12.7777777777778	Saturday 14 May 2016	303	Saturday 14 May 2016	Saturday 14 May 2016	2
#8DD3C7	2	13	Saturday 14 May 2016	303	Saturday 14 May 2016	Saturday 14 May 2016	2
#8DD3C7	3	13	Saturday 14 May 2016	303	Saturday 14 May 2016	Saturday 14 May 2016	2
#8DD3C7	4	11	Saturday 14 May 2016	303	Saturday 14 May 2016	Saturday 14 May 2016	2
#8DD3C7	5	10	Saturday 14 May 2016	303	Saturday 14 May 2016	Saturday 14 May 2016	2
#8DD3C7	6	11	Saturday 14 May 2016	303	Saturday 14 May 2016	Saturday 14 May 2016	2
#8DD3C7	7	12	Saturday 14 May 2016	303	Saturday 14 May 2016	Saturday 14 May 2016	2
#8DD3C7	8	13.3333333333333	Saturday 14 May 2016	303	Saturday 14 May 2016	Saturday 14 May 2016	2
#8DD3C7	8	14	Saturday 14 May 2016	303	Saturday 14 May 2016	Saturday 14 May 2016	2
#8DD3C7	9	15	Saturday 14 May 2016	303	Saturday 14 May 2016	Saturday 14 May 2016	2
#8DD3C7	10	16	Saturday 14 May 2016	303	Saturday 14 May 2016	Saturday 14 May 2016	2
#8DD3C7	11	17	Saturday 14 May 2016	303	Saturday 14 May 2016	Saturday 14 May 2016	2
#8DD3C7	12	18	Saturday 14 May 2016	303	Saturday 14 May 2016	Saturday 14 May 2016	2
#8DD3C7	13	19	Saturday 14 May 2016	303	Saturday 14 May 2016	Saturday 14 May 2016	2
#8DD3C7	14	19.4444444444444	Saturday 14 May 2016	303	Saturday 14 May 2016	Saturday 14 May 2016	2
#8DD3C7	14	20	Saturday 14 May 2016	303	Saturday 14 May 2016	Saturday 14 May 2016	2
#8DD3C7	15	21	Saturday 14 May 2016	303	Saturday 14 May 2016	Saturday 14 May 2016	2
#8DD3C7	15	20	Saturday 14 May 2016	303	Saturday 14 May 2016	Saturday 14 May 2016	2
#8DD3C7	16	19	Saturday 14 May 2016	303	Saturday 14 May 2016	Saturday 14 May 2016	2
#8DD3C7	16	18	Saturday 14 May 2016	303	Saturday 14 May 2016	Saturday 14 May 2016	2
#8DD3C7	17	18	Saturday 14 May 2016	303	Saturday 14 May 2016	Saturday 14 May 2016	2
#8DD3C7	17	18	Saturday 14 May 2016	303	Saturday 14 May 2016	Saturday 14 May 2016	2
#8DD3C7	18	17	Saturday 14 May 2016	303	Saturday 14 May 2016	Saturday 14 May 2016	2
#8DD3C7	18	16	Saturday 14 May 2016	303	Saturday 14 May 2016	Saturday 14 May 2016	2
#8DD3C7	18	14	Saturday 14 May 2016	303	Saturday 14 May 2016	Saturday 14 May 2016	2
#8DD3C7	18	14	Saturday 14 May 2016	303	Saturday 14 May 2016	Saturday 14 May 2016	2
#8DD3C7	19	14	Saturday 14 May 2016	303	Saturday 14 May 2016	Saturday 14 May 2016	2
#8DD3C7	20	15	Saturday 14 May 2016	303	Saturday 14 May 2016	Saturday 14 May 2016	2
#8DD3C7	20	15	Saturday 14 May 2016	303	Saturday 14 May 2016	Saturday 14 May 2016	2
#8DD3C7	21	14	Saturday 14 May 2016	303	Saturday 14 May 2016	Saturday 14 May 2016	2
#8DD3C7	22	12	Saturday 14 May 2016	303	Saturday 14 May 2016	Saturday 14 May 2016	2
#8DD3C7	23	11	Saturday 14 May 2016	303	Saturday 14 May 2016	Saturday 14 May 2016	2
#8DD3C7	0	15.1111111111111	Saturday 14 Oct 2017	304	Saturday 14 Oct 2017	Saturday 14 Oct 2017	2
#8DD3C7	2	15	Saturday 14 Oct 2017	304	Saturday 14 Oct 2017	Saturday 14 Oct 2017	2
#8DD3C7	3	15.1111111111111	Saturday 14 Oct 2017	304	Saturday 14 Oct 2017	Saturday 14 Oct 2017	2
#8DD3C7	4	13.5	Saturday 14 Oct 2017	304	Saturday 14 Oct 2017	Saturday 14 Oct 2017	2
#8DD3C7	5	13.3333333333333	Saturday 14 Oct 2017	304	Saturday 14 Oct 2017	Saturday 14 Oct 2017	2
#8DD3C7	6	13.7222222222222	Saturday 14 Oct 2017	304	Saturday 14 Oct 2017	Saturday 14 Oct 2017	2
#8DD3C7	8	13.8888888888889	Saturday 14 Oct 2017	304	Saturday 14 Oct 2017	Saturday 14 Oct 2017	2
#8DD3C7	9	14.7777777777778	Saturday 14 Oct 2017	304	Saturday 14 Oct 2017	Saturday 14 Oct 2017	2
#8DD3C7	11	15.5555555555556	Saturday 14 Oct 2017	304	Saturday 14 Oct 2017	Saturday 14 Oct 2017	2
#8DD3C7	14	17.7777777777778	Saturday 14 Oct 2017	304	Saturday 14 Oct 2017	Saturday 14 Oct 2017	2
#8DD3C7	15	18.1111111111111	Saturday 14 Oct 2017	304	Saturday 14 Oct 2017	Saturday 14 Oct 2017	2
#8DD3C7	16	17.8888888888889	Saturday 14 Oct 2017	304	Saturday 14 Oct 2017	Saturday 14 Oct 2017	2
#8DD3C7	17	17.2222222222222	Saturday 14 Oct 2017	304	Saturday 14 Oct 2017	Saturday 14 Oct 2017	2
#8DD3C7	17	17.2222222222222	Saturday 14 Oct 2017	304	Saturday 14 Oct 2017	Saturday 14 Oct 2017	2
#8DD3C7	18	17	Saturday 14 Oct 2017	304	Saturday 14 Oct 2017	Saturday 14 Oct 2017	2
#8DD3C7	19	16.8888888888889	Saturday 14 Oct 2017	304	Saturday 14 Oct 2017	Saturday 14 Oct 2017	2
#8DD3C7	20	16.6666666666667	Saturday 14 Oct 2017	304	Saturday 14 Oct 2017	Saturday 14 Oct 2017	2
#8DD3C7	21	15.7777777777778	Saturday 14 Oct 2017	304	Saturday 14 Oct 2017	Saturday 14 Oct 2017	2
#8DD3C7	22	15.6111111111111	Saturday 14 Oct 2017	304	Saturday 14 Oct 2017	Saturday 14 Oct 2017	2
#8DD3C7	23	16.1111111111111	Saturday 14 Oct 2017	304	Saturday 14 Oct 2017	Saturday 14 Oct 2017	2
#8DD3C7	23	16.2222222222222	Saturday 14 Oct 2017	304	Saturday 14 Oct 2017	Saturday 14 Oct 2017	2
#8DD3C7	0	11.3888888888889	Saturday 15 Apr 2017	305	Saturday 15 Apr 2017	Saturday 15 Apr 2017	2
#8DD3C7	1	11.3888888888889	Saturday 15 Apr 2017	305	Saturday 15 Apr 2017	Saturday 15 Apr 2017	2
#8DD3C7	2	10.5555555555556	Saturday 15 Apr 2017	305	Saturday 15 Apr 2017	Saturday 15 Apr 2017	2
#8DD3C7	4	10.2222222222222	Saturday 15 Apr 2017	305	Saturday 15 Apr 2017	Saturday 15 Apr 2017	2
#8DD3C7	5	8.33333333333333	Saturday 15 Apr 2017	305	Saturday 15 Apr 2017	Saturday 15 Apr 2017	2
#8DD3C7	7	6.38888888888889	Saturday 15 Apr 2017	305	Saturday 15 Apr 2017	Saturday 15 Apr 2017	2
#8DD3C7	8	7.22222222222222	Saturday 15 Apr 2017	305	Saturday 15 Apr 2017	Saturday 15 Apr 2017	2
#8DD3C7	9	8.88888888888889	Saturday 15 Apr 2017	305	Saturday 15 Apr 2017	Saturday 15 Apr 2017	2
#8DD3C7	10	9.77777777777778	Saturday 15 Apr 2017	305	Saturday 15 Apr 2017	Saturday 15 Apr 2017	2
#8DD3C7	14	17.2222222222222	Saturday 15 Apr 2017	305	Saturday 15 Apr 2017	Saturday 15 Apr 2017	2
#8DD3C7	14	17.3888888888889	Saturday 15 Apr 2017	305	Saturday 15 Apr 2017	Saturday 15 Apr 2017	2
#8DD3C7	17	18.3333333333333	Saturday 15 Apr 2017	305	Saturday 15 Apr 2017	Saturday 15 Apr 2017	2
#8DD3C7	17	18.3888888888889	Saturday 15 Apr 2017	305	Saturday 15 Apr 2017	Saturday 15 Apr 2017	2
#8DD3C7	18	14.7777777777778	Saturday 15 Apr 2017	305	Saturday 15 Apr 2017	Saturday 15 Apr 2017	2
#8DD3C7	20	12.2222222222222	Saturday 15 Apr 2017	305	Saturday 15 Apr 2017	Saturday 15 Apr 2017	2
#8DD3C7	20	12.2222222222222	Saturday 15 Apr 2017	305	Saturday 15 Apr 2017	Saturday 15 Apr 2017	2
#8DD3C7	23	12.2222222222222	Saturday 15 Apr 2017	305	Saturday 15 Apr 2017	Saturday 15 Apr 2017	2
#8DD3C7	1	18.2222222222222	Saturday 15 Jul 2017	306	Saturday 15 Jul 2017	Saturday 15 Jul 2017	2
#8DD3C7	2	18.3333333333333	Saturday 15 Jul 2017	306	Saturday 15 Jul 2017	Saturday 15 Jul 2017	2
#8DD3C7	2	18.3888888888889	Saturday 15 Jul 2017	306	Saturday 15 Jul 2017	Saturday 15 Jul 2017	2
#8DD3C7	4	16.5	Saturday 15 Jul 2017	306	Saturday 15 Jul 2017	Saturday 15 Jul 2017	2
#8DD3C7	5	17.2222222222222	Saturday 15 Jul 2017	306	Saturday 15 Jul 2017	Saturday 15 Jul 2017	2
#8DD3C7	5	17.2777777777778	Saturday 15 Jul 2017	306	Saturday 15 Jul 2017	Saturday 15 Jul 2017	2
#8DD3C7	6	17.3888888888889	Saturday 15 Jul 2017	306	Saturday 15 Jul 2017	Saturday 15 Jul 2017	2
#8DD3C7	7	17.3888888888889	Saturday 15 Jul 2017	306	Saturday 15 Jul 2017	Saturday 15 Jul 2017	2
#8DD3C7	8	17.7777777777778	Saturday 15 Jul 2017	306	Saturday 15 Jul 2017	Saturday 15 Jul 2017	2
#8DD3C7	10	19.1111111111111	Saturday 15 Jul 2017	306	Saturday 15 Jul 2017	Saturday 15 Jul 2017	2
#8DD3C7	11	19.4444444444444	Saturday 15 Jul 2017	306	Saturday 15 Jul 2017	Saturday 15 Jul 2017	2
#8DD3C7	11	19.5	Saturday 15 Jul 2017	306	Saturday 15 Jul 2017	Saturday 15 Jul 2017	2
#8DD3C7	14	24.4444444444444	Saturday 15 Jul 2017	306	Saturday 15 Jul 2017	Saturday 15 Jul 2017	2
#8DD3C7	15	25.1111111111111	Saturday 15 Jul 2017	306	Saturday 15 Jul 2017	Saturday 15 Jul 2017	2
#8DD3C7	16	25.3888888888889	Saturday 15 Jul 2017	306	Saturday 15 Jul 2017	Saturday 15 Jul 2017	2
#8DD3C7	17	25.5555555555556	Saturday 15 Jul 2017	306	Saturday 15 Jul 2017	Saturday 15 Jul 2017	2
#8DD3C7	19	25.7222222222222	Saturday 15 Jul 2017	306	Saturday 15 Jul 2017	Saturday 15 Jul 2017	2
#8DD3C7	20	24.4444444444444	Saturday 15 Jul 2017	306	Saturday 15 Jul 2017	Saturday 15 Jul 2017	2
#8DD3C7	20	24.3888888888889	Saturday 15 Jul 2017	306	Saturday 15 Jul 2017	Saturday 15 Jul 2017	2
#8DD3C7	21	23.7222222222222	Saturday 15 Jul 2017	306	Saturday 15 Jul 2017	Saturday 15 Jul 2017	2
#8DD3C7	22	23	Saturday 15 Jul 2017	306	Saturday 15 Jul 2017	Saturday 15 Jul 2017	2
#8DD3C7	23	22.2222222222222	Saturday 15 Jul 2017	306	Saturday 15 Jul 2017	Saturday 15 Jul 2017	2
#8DD3C7	0	7	Saturday 15 Oct 2016	307	Saturday 15 Oct 2016	Saturday 15 Oct 2016	2
#8DD3C7	1	6	Saturday 15 Oct 2016	307	Saturday 15 Oct 2016	Saturday 15 Oct 2016	2
#8DD3C7	2	5.55555555555556	Saturday 15 Oct 2016	307	Saturday 15 Oct 2016	Saturday 15 Oct 2016	2
#8DD3C7	2	6	Saturday 15 Oct 2016	307	Saturday 15 Oct 2016	Saturday 15 Oct 2016	2
#8DD3C7	3	5	Saturday 15 Oct 2016	307	Saturday 15 Oct 2016	Saturday 15 Oct 2016	2
#8DD3C7	4	5	Saturday 15 Oct 2016	307	Saturday 15 Oct 2016	Saturday 15 Oct 2016	2
#8DD3C7	5	4.44444444444444	Saturday 15 Oct 2016	307	Saturday 15 Oct 2016	Saturday 15 Oct 2016	2
#8DD3C7	5	5	Saturday 15 Oct 2016	307	Saturday 15 Oct 2016	Saturday 15 Oct 2016	2
#8DD3C7	6	5	Saturday 15 Oct 2016	307	Saturday 15 Oct 2016	Saturday 15 Oct 2016	2
#8DD3C7	7	5	Saturday 15 Oct 2016	307	Saturday 15 Oct 2016	Saturday 15 Oct 2016	2
#8DD3C7	8	5.55555555555556	Saturday 15 Oct 2016	307	Saturday 15 Oct 2016	Saturday 15 Oct 2016	2
#8DD3C7	8	6	Saturday 15 Oct 2016	307	Saturday 15 Oct 2016	Saturday 15 Oct 2016	2
#8DD3C7	9	8	Saturday 15 Oct 2016	307	Saturday 15 Oct 2016	Saturday 15 Oct 2016	2
#8DD3C7	10	9	Saturday 15 Oct 2016	307	Saturday 15 Oct 2016	Saturday 15 Oct 2016	2
#8DD3C7	11	11.1111111111111	Saturday 15 Oct 2016	307	Saturday 15 Oct 2016	Saturday 15 Oct 2016	2
#8DD3C7	11	11	Saturday 15 Oct 2016	307	Saturday 15 Oct 2016	Saturday 15 Oct 2016	2
#8DD3C7	12	13	Saturday 15 Oct 2016	307	Saturday 15 Oct 2016	Saturday 15 Oct 2016	2
#8DD3C7	13	14	Saturday 15 Oct 2016	307	Saturday 15 Oct 2016	Saturday 15 Oct 2016	2
#8DD3C7	14	14.4444444444444	Saturday 15 Oct 2016	307	Saturday 15 Oct 2016	Saturday 15 Oct 2016	2
#8DD3C7	14	15	Saturday 15 Oct 2016	307	Saturday 15 Oct 2016	Saturday 15 Oct 2016	2
#8DD3C7	15	15	Saturday 15 Oct 2016	307	Saturday 15 Oct 2016	Saturday 15 Oct 2016	2
#8DD3C7	16	16	Saturday 15 Oct 2016	307	Saturday 15 Oct 2016	Saturday 15 Oct 2016	2
#8DD3C7	17	15	Saturday 15 Oct 2016	307	Saturday 15 Oct 2016	Saturday 15 Oct 2016	2
#8DD3C7	17	15	Saturday 15 Oct 2016	307	Saturday 15 Oct 2016	Saturday 15 Oct 2016	2
#8DD3C7	18	14	Saturday 15 Oct 2016	307	Saturday 15 Oct 2016	Saturday 15 Oct 2016	2
#8DD3C7	19	12	Saturday 15 Oct 2016	307	Saturday 15 Oct 2016	Saturday 15 Oct 2016	2
#8DD3C7	20	12.7777777777778	Saturday 15 Oct 2016	307	Saturday 15 Oct 2016	Saturday 15 Oct 2016	2
#8DD3C7	20	13	Saturday 15 Oct 2016	307	Saturday 15 Oct 2016	Saturday 15 Oct 2016	2
#8DD3C7	21	12	Saturday 15 Oct 2016	307	Saturday 15 Oct 2016	Saturday 15 Oct 2016	2
#8DD3C7	22	11	Saturday 15 Oct 2016	307	Saturday 15 Oct 2016	Saturday 15 Oct 2016	2
#8DD3C7	23	10.5555555555556	Saturday 15 Oct 2016	307	Saturday 15 Oct 2016	Saturday 15 Oct 2016	2
#8DD3C7	23	11	Saturday 15 Oct 2016	307	Saturday 15 Oct 2016	Saturday 15 Oct 2016	2
#8DD3C7	0	7	Saturday 16 Apr 2016	308	Saturday 16 Apr 2016	Saturday 16 Apr 2016	2
#8DD3C7	1	5	Saturday 16 Apr 2016	308	Saturday 16 Apr 2016	Saturday 16 Apr 2016	2
#8DD3C7	2	3.88888888888889	Saturday 16 Apr 2016	308	Saturday 16 Apr 2016	Saturday 16 Apr 2016	2
#8DD3C7	2	4	Saturday 16 Apr 2016	308	Saturday 16 Apr 2016	Saturday 16 Apr 2016	2
#8DD3C7	3	3	Saturday 16 Apr 2016	308	Saturday 16 Apr 2016	Saturday 16 Apr 2016	2
#8DD3C7	3	2	Saturday 16 Apr 2016	308	Saturday 16 Apr 2016	Saturday 16 Apr 2016	2
#8DD3C7	4	3	Saturday 16 Apr 2016	308	Saturday 16 Apr 2016	Saturday 16 Apr 2016	2
#8DD3C7	5	2	Saturday 16 Apr 2016	308	Saturday 16 Apr 2016	Saturday 16 Apr 2016	2
#8DD3C7	6	2	Saturday 16 Apr 2016	308	Saturday 16 Apr 2016	Saturday 16 Apr 2016	2
#8DD3C7	7	2	Saturday 16 Apr 2016	308	Saturday 16 Apr 2016	Saturday 16 Apr 2016	2
#8DD3C7	8	3.88888888888889	Saturday 16 Apr 2016	308	Saturday 16 Apr 2016	Saturday 16 Apr 2016	2
#8DD3C7	8	4	Saturday 16 Apr 2016	308	Saturday 16 Apr 2016	Saturday 16 Apr 2016	2
#8DD3C7	9	6	Saturday 16 Apr 2016	308	Saturday 16 Apr 2016	Saturday 16 Apr 2016	2
#8DD3C7	10	8	Saturday 16 Apr 2016	308	Saturday 16 Apr 2016	Saturday 16 Apr 2016	2
#8DD3C7	11	10	Saturday 16 Apr 2016	308	Saturday 16 Apr 2016	Saturday 16 Apr 2016	2
#8DD3C7	12	12	Saturday 16 Apr 2016	308	Saturday 16 Apr 2016	Saturday 16 Apr 2016	2
#8DD3C7	13	13	Saturday 16 Apr 2016	308	Saturday 16 Apr 2016	Saturday 16 Apr 2016	2
#8DD3C7	14	13.3333333333333	Saturday 16 Apr 2016	308	Saturday 16 Apr 2016	Saturday 16 Apr 2016	2
#8DD3C7	14	13	Saturday 16 Apr 2016	308	Saturday 16 Apr 2016	Saturday 16 Apr 2016	2
#8DD3C7	15	14	Saturday 16 Apr 2016	308	Saturday 16 Apr 2016	Saturday 16 Apr 2016	2
#8DD3C7	16	15	Saturday 16 Apr 2016	308	Saturday 16 Apr 2016	Saturday 16 Apr 2016	2
#8DD3C7	17	15	Saturday 16 Apr 2016	308	Saturday 16 Apr 2016	Saturday 16 Apr 2016	2
#8DD3C7	18	14	Saturday 16 Apr 2016	308	Saturday 16 Apr 2016	Saturday 16 Apr 2016	2
#8DD3C7	19	13	Saturday 16 Apr 2016	308	Saturday 16 Apr 2016	Saturday 16 Apr 2016	2
#8DD3C7	20	10.5555555555556	Saturday 16 Apr 2016	308	Saturday 16 Apr 2016	Saturday 16 Apr 2016	2
#8DD3C7	20	11	Saturday 16 Apr 2016	308	Saturday 16 Apr 2016	Saturday 16 Apr 2016	2
#8DD3C7	21	11	Saturday 16 Apr 2016	308	Saturday 16 Apr 2016	Saturday 16 Apr 2016	2
#8DD3C7	22	9	Saturday 16 Apr 2016	308	Saturday 16 Apr 2016	Saturday 16 Apr 2016	2
#8DD3C7	23	8	Saturday 16 Apr 2016	308	Saturday 16 Apr 2016	Saturday 16 Apr 2016	2
#8DD3C7	0	-11.3888888888889	Saturday 16 Dec 2017	309	Saturday 16 Dec 2017	Saturday 16 Dec 2017	2
#8DD3C7	1	-11.6666666666667	Saturday 16 Dec 2017	309	Saturday 16 Dec 2017	Saturday 16 Dec 2017	2
#8DD3C7	1	-11.7222222222222	Saturday 16 Dec 2017	309	Saturday 16 Dec 2017	Saturday 16 Dec 2017	2
#8DD3C7	2	-11.7777777777778	Saturday 16 Dec 2017	309	Saturday 16 Dec 2017	Saturday 16 Dec 2017	2
#8DD3C7	3	-11.8888888888889	Saturday 16 Dec 2017	309	Saturday 16 Dec 2017	Saturday 16 Dec 2017	2
#8DD3C7	4	-12.2222222222222	Saturday 16 Dec 2017	309	Saturday 16 Dec 2017	Saturday 16 Dec 2017	2
#8DD3C7	5	-12.2222222222222	Saturday 16 Dec 2017	309	Saturday 16 Dec 2017	Saturday 16 Dec 2017	2
#8DD3C7	6	-12.6111111111111	Saturday 16 Dec 2017	309	Saturday 16 Dec 2017	Saturday 16 Dec 2017	2
#8DD3C7	7	-12.2222222222222	Saturday 16 Dec 2017	309	Saturday 16 Dec 2017	Saturday 16 Dec 2017	2
#8DD3C7	7	-12.3888888888889	Saturday 16 Dec 2017	309	Saturday 16 Dec 2017	Saturday 16 Dec 2017	2
#8DD3C7	8	-12.1111111111111	Saturday 16 Dec 2017	309	Saturday 16 Dec 2017	Saturday 16 Dec 2017	2
#8DD3C7	10	-11.1111111111111	Saturday 16 Dec 2017	309	Saturday 16 Dec 2017	Saturday 16 Dec 2017	2
#8DD3C7	10	-11.2777777777778	Saturday 16 Dec 2017	309	Saturday 16 Dec 2017	Saturday 16 Dec 2017	2
#8DD3C7	12	-10.1111111111111	Saturday 16 Dec 2017	309	Saturday 16 Dec 2017	Saturday 16 Dec 2017	2
#8DD3C7	13	-9.44444444444444	Saturday 16 Dec 2017	309	Saturday 16 Dec 2017	Saturday 16 Dec 2017	2
#8DD3C7	13	-9.5	Saturday 16 Dec 2017	309	Saturday 16 Dec 2017	Saturday 16 Dec 2017	2
#8DD3C7	15	-8.77777777777778	Saturday 16 Dec 2017	309	Saturday 16 Dec 2017	Saturday 16 Dec 2017	2
#8DD3C7	16	-8.33333333333333	Saturday 16 Dec 2017	309	Saturday 16 Dec 2017	Saturday 16 Dec 2017	2
#8DD3C7	16	-8.38888888888889	Saturday 16 Dec 2017	309	Saturday 16 Dec 2017	Saturday 16 Dec 2017	2
#8DD3C7	17	-8.22222222222222	Saturday 16 Dec 2017	309	Saturday 16 Dec 2017	Saturday 16 Dec 2017	2
#8DD3C7	19	-10	Saturday 16 Dec 2017	309	Saturday 16 Dec 2017	Saturday 16 Dec 2017	2
#8DD3C7	19	-10	Saturday 16 Dec 2017	309	Saturday 16 Dec 2017	Saturday 16 Dec 2017	2
#8DD3C7	22	-11.1111111111111	Saturday 16 Dec 2017	309	Saturday 16 Dec 2017	Saturday 16 Dec 2017	2
#8DD3C7	22	-10.8888888888889	Saturday 16 Dec 2017	309	Saturday 16 Dec 2017	Saturday 16 Dec 2017	2
#8DD3C7	23	-11.3888888888889	Saturday 16 Dec 2017	309	Saturday 16 Dec 2017	Saturday 16 Dec 2017	2
#8DD3C7	0	-9	Saturday 16 Jan 2016	310	Saturday 16 Jan 2016	Saturday 16 Jan 2016	2
#8DD3C7	1	-8.88888888888889	Saturday 16 Jan 2016	310	Saturday 16 Jan 2016	Saturday 16 Jan 2016	2
#8DD3C7	1	-9	Saturday 16 Jan 2016	310	Saturday 16 Jan 2016	Saturday 16 Jan 2016	2
#8DD3C7	2	-9	Saturday 16 Jan 2016	310	Saturday 16 Jan 2016	Saturday 16 Jan 2016	2
#8DD3C7	3	-9	Saturday 16 Jan 2016	310	Saturday 16 Jan 2016	Saturday 16 Jan 2016	2
#8DD3C7	4	-8	Saturday 16 Jan 2016	310	Saturday 16 Jan 2016	Saturday 16 Jan 2016	2
#8DD3C7	5	-8	Saturday 16 Jan 2016	310	Saturday 16 Jan 2016	Saturday 16 Jan 2016	2
#8DD3C7	6	-8	Saturday 16 Jan 2016	310	Saturday 16 Jan 2016	Saturday 16 Jan 2016	2
#8DD3C7	7	-7.22222222222222	Saturday 16 Jan 2016	310	Saturday 16 Jan 2016	Saturday 16 Jan 2016	2
#8DD3C7	7	-7	Saturday 16 Jan 2016	310	Saturday 16 Jan 2016	Saturday 16 Jan 2016	2
#8DD3C7	8	-6	Saturday 16 Jan 2016	310	Saturday 16 Jan 2016	Saturday 16 Jan 2016	2
#8DD3C7	9	-5	Saturday 16 Jan 2016	310	Saturday 16 Jan 2016	Saturday 16 Jan 2016	2
#8DD3C7	9	-5	Saturday 16 Jan 2016	310	Saturday 16 Jan 2016	Saturday 16 Jan 2016	2
#8DD3C7	10	-5	Saturday 16 Jan 2016	310	Saturday 16 Jan 2016	Saturday 16 Jan 2016	2
#8DD3C7	10	-5	Saturday 16 Jan 2016	310	Saturday 16 Jan 2016	Saturday 16 Jan 2016	2
#8DD3C7	11	-4	Saturday 16 Jan 2016	310	Saturday 16 Jan 2016	Saturday 16 Jan 2016	2
