x	y	label	key	clickSelects	showSelected1	PANEL	group
23	-8.61111111111111	Monday 12 Feb 2018	Monday 12 Feb 2018	Monday 12 Feb 2018	Monday 12 Feb 2018	2	170
23	-6.27777777777778	Tuesday 13 Feb 2018	Tuesday 13 Feb 2018	Tuesday 13 Feb 2018	Tuesday 13 Feb 2018	2	666
22	2.38888888888889	Wednesday 14 Feb 2018	Wednesday 14 Feb 2018	Wednesday 14 Feb 2018	Wednesday 14 Feb 2018	2	794
23	5.11111111111111	Thursday 15 Feb 2018	Thursday 15 Feb 2018	Thursday 15 Feb 2018	Thursday 15 Feb 2018	2	552
23	-7.38888888888889	Friday 16 Feb 2018	Friday 16 Feb 2018	Friday 16 Feb 2018	Friday 16 Feb 2018	2	64
23	-1.22222222222222	Saturday 17 Feb 2018	Saturday 17 Feb 2018	Saturday 17 Feb 2018	Saturday 17 Feb 2018	2	314
23	-0.388888888888889	Sunday 18 Feb 2018	Sunday 18 Feb 2018	Sunday 18 Feb 2018	Sunday 18 Feb 2018	2	441
22	2.77777777777778	Monday 19 Feb 2018	Monday 19 Feb 2018	Monday 19 Feb 2018	Monday 19 Feb 2018	2	199
22	1.11111111111111	Tuesday 20 Feb 2018	Tuesday 20 Feb 2018	Tuesday 20 Feb 2018	Tuesday 20 Feb 2018	2	695
23	0.88888888888889	Wednesday 21 Feb 2018	Wednesday 21 Feb 2018	Wednesday 21 Feb 2018	Wednesday 21 Feb 2018	2	823
23	-6.27777777777778	Thursday 22 Feb 2018	Thursday 22 Feb 2018	Thursday 22 Feb 2018	Thursday 22 Feb 2018	2	580
23	2	Friday 23 Feb 2018	Friday 23 Feb 2018	Friday 23 Feb 2018	Friday 23 Feb 2018	2	92
22	-0.88888888888889	Saturday 24 Feb 2018	Saturday 24 Feb 2018	Saturday 24 Feb 2018	Saturday 24 Feb 2018	2	342
23	3.11111111111111	Sunday 25 Feb 2018	Sunday 25 Feb 2018	Sunday 25 Feb 2018	Sunday 25 Feb 2018	2	469
23	0.499999999999999	Monday 26 Feb 2018	Monday 26 Feb 2018	Monday 26 Feb 2018	Monday 26 Feb 2018	2	227
23	6.88888888888889	Tuesday 27 Feb 2018	Tuesday 27 Feb 2018	Tuesday 27 Feb 2018	Tuesday 27 Feb 2018	2	723
23	0.722222222222221	Wednesday 28 Feb 2018	Wednesday 28 Feb 2018	Wednesday 28 Feb 2018	Wednesday 28 Feb 2018	2	851
23	-0.499999999999999	Thursday 01 Mar 2018	Thursday 01 Mar 2018	Thursday 01 Mar 2018	Thursday 01 Mar 2018	2	497
22	0.88888888888889	Friday 02 Mar 2018	Friday 02 Mar 2018	Friday 02 Mar 2018	Friday 02 Mar 2018	2	9
22	2.22222222222222	Saturday 03 Mar 2018	Saturday 03 Mar 2018	Saturday 03 Mar 2018	Saturday 03 Mar 2018	2	259
23	0.499999999999999	Sunday 04 Mar 2018	Sunday 04 Mar 2018	Sunday 04 Mar 2018	Sunday 04 Mar 2018	2	386
22	0.999999999999998	Monday 05 Mar 2018	Monday 05 Mar 2018	Monday 05 Mar 2018	Monday 05 Mar 2018	2	143
23	-0.88888888888889	Tuesday 06 Mar 2018	Tuesday 06 Mar 2018	Tuesday 06 Mar 2018	Tuesday 06 Mar 2018	2	639
23	-0.388888888888889	Wednesday 07 Mar 2018	Wednesday 07 Mar 2018	Wednesday 07 Mar 2018	Wednesday 07 Mar 2018	2	767
23	-2.11111111111111	Thursday 08 Mar 2018	Thursday 08 Mar 2018	Thursday 08 Mar 2018	Thursday 08 Mar 2018	2	525
22	-1.66666666666667	Friday 09 Mar 2018	Friday 09 Mar 2018	Friday 09 Mar 2018	Friday 09 Mar 2018	2	37
22	-0.222222222222221	Saturday 10 Mar 2018	Saturday 10 Mar 2018	Saturday 10 Mar 2018	Saturday 10 Mar 2018	2	287
23	0	Sunday 11 Mar 2018	Sunday 11 Mar 2018	Sunday 11 Mar 2018	Sunday 11 Mar 2018	2	414
23	1.77777777777778	Monday 12 Mar 2018	Monday 12 Mar 2018	Monday 12 Mar 2018	Monday 12 Mar 2018	2	172
23	0.499999999999999	Tuesday 13 Mar 2018	Tuesday 13 Mar 2018	Tuesday 13 Mar 2018	Tuesday 13 Mar 2018	2	668
23	-0.222222222222221	Wednesday 14 Mar 2018	Wednesday 14 Mar 2018	Wednesday 14 Mar 2018	Wednesday 14 Mar 2018	2	796
23	-0.88888888888889	Thursday 15 Mar 2018	Thursday 15 Mar 2018	Thursday 15 Mar 2018	Thursday 15 Mar 2018	2	554
23	-5.72222222222222	Friday 16 Mar 2018	Friday 16 Mar 2018	Friday 16 Mar 2018	Friday 16 Mar 2018	2	66
23	-10.6111111111111	Saturday 17 Mar 2018	Saturday 17 Mar 2018	Saturday 17 Mar 2018	Saturday 17 Mar 2018	2	316
23	-7.77777777777778	Sunday 18 Mar 2018	Sunday 18 Mar 2018	Sunday 18 Mar 2018	Sunday 18 Mar 2018	2	443
23	-5	Monday 19 Mar 2018	Monday 19 Mar 2018	Monday 19 Mar 2018	Monday 19 Mar 2018	2	201
23	-6	Tuesday 20 Mar 2018	Tuesday 20 Mar 2018	Tuesday 20 Mar 2018	Tuesday 20 Mar 2018	2	697
23	0.611111111111112	Wednesday 21 Mar 2018	Wednesday 21 Mar 2018	Wednesday 21 Mar 2018	Wednesday 21 Mar 2018	2	825
23	1.11111111111111	Thursday 22 Mar 2018	Thursday 22 Mar 2018	Thursday 22 Mar 2018	Thursday 22 Mar 2018	2	582
23	2.77777777777778	Friday 23 Mar 2018	Friday 23 Mar 2018	Friday 23 Mar 2018	Friday 23 Mar 2018	2	94
23	-2.22222222222222	Saturday 24 Mar 2018	Saturday 24 Mar 2018	Saturday 24 Mar 2018	Saturday 24 Mar 2018	2	344
23	0.555555555555556	Sunday 25 Mar 2018	Sunday 25 Mar 2018	Sunday 25 Mar 2018	Sunday 25 Mar 2018	2	471
23	1.77777777777778	Monday 26 Mar 2018	Monday 26 Mar 2018	Monday 26 Mar 2018	Monday 26 Mar 2018	2	229
23	4.77777777777778	Tuesday 27 Mar 2018	Tuesday 27 Mar 2018	Tuesday 27 Mar 2018	Tuesday 27 Mar 2018	2	725
23	3.33333333333333	Wednesday 28 Mar 2018	Wednesday 28 Mar 2018	Wednesday 28 Mar 2018	Wednesday 28 Mar 2018	2	853
23	4	Thursday 29 Mar 2018	Thursday 29 Mar 2018	Thursday 29 Mar 2018	Thursday 29 Mar 2018	2	609
23	2.72222222222222	Friday 30 Mar 2018	Friday 30 Mar 2018	Friday 30 Mar 2018	Friday 30 Mar 2018	2	121
23	7.22222222222222	Saturday 31 Mar 2018	Saturday 31 Mar 2018	Saturday 31 Mar 2018	Saturday 31 Mar 2018	2	370
23	-0.555555555555556	Sunday 01 Apr 2018	Sunday 01 Apr 2018	Sunday 01 Apr 2018	Sunday 01 Apr 2018	2	371
23	2.22222222222222	Monday 02 Apr 2018	Monday 02 Apr 2018	Monday 02 Apr 2018	Monday 02 Apr 2018	2	128
23	2.77777777777778	Tuesday 03 Apr 2018	Tuesday 03 Apr 2018	Tuesday 03 Apr 2018	Tuesday 03 Apr 2018	2	624
23	-4.22222222222222	Wednesday 04 Apr 2018	Wednesday 04 Apr 2018	Wednesday 04 Apr 2018	Wednesday 04 Apr 2018	2	752
23	-3.61111111111111	Thursday 05 Apr 2018	Thursday 05 Apr 2018	Thursday 05 Apr 2018	Thursday 05 Apr 2018	2	510
23	0	Friday 06 Apr 2018	Friday 06 Apr 2018	Friday 06 Apr 2018	Friday 06 Apr 2018	2	22
23	-1.27777777777778	Saturday 07 Apr 2018	Saturday 07 Apr 2018	Saturday 07 Apr 2018	Saturday 07 Apr 2018	2	272
23	-3.61111111111111	Sunday 08 Apr 2018	Sunday 08 Apr 2018	Sunday 08 Apr 2018	Sunday 08 Apr 2018	2	399
23	-0.611111111111112	Monday 09 Apr 2018	Monday 09 Apr 2018	Monday 09 Apr 2018	Monday 09 Apr 2018	2	157
23	0.722222222222221	Tuesday 10 Apr 2018	Tuesday 10 Apr 2018	Tuesday 10 Apr 2018	Tuesday 10 Apr 2018	2	653
23	3.27777777777778	Wednesday 11 Apr 2018	Wednesday 11 Apr 2018	Wednesday 11 Apr 2018	Wednesday 11 Apr 2018	2	781
23	5.77777777777778	Thursday 12 Apr 2018	Thursday 12 Apr 2018	Thursday 12 Apr 2018	Thursday 12 Apr 2018	2	539
23	7.22222222222222	Friday 13 Apr 2018	Friday 13 Apr 2018	Friday 13 Apr 2018	Friday 13 Apr 2018	2	51
23	-1.61111111111111	Saturday 14 Apr 2018	Saturday 14 Apr 2018	Saturday 14 Apr 2018	Saturday 14 Apr 2018	2	301
23	-0.722222222222223	Sunday 15 Apr 2018	Sunday 15 Apr 2018	Sunday 15 Apr 2018	Sunday 15 Apr 2018	2	428
23	1.66666666666667	Monday 16 Apr 2018	Monday 16 Apr 2018	Monday 16 Apr 2018	Monday 16 Apr 2018	2	186
23	-0.388888888888889	Tuesday 17 Apr 2018	Tuesday 17 Apr 2018	Tuesday 17 Apr 2018	Tuesday 17 Apr 2018	2	682
23	4	Wednesday 18 Apr 2018	Wednesday 18 Apr 2018	Wednesday 18 Apr 2018	Wednesday 18 Apr 2018	2	810
